cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,pca_used,pca_n_components,pca_explained_variance_ratio_sum
fnirs_yiruid_1back_native,fnirs,yiruid,1back,signal_qc_demographics,random_forest,20260707,309,0,0,0,
fnirs_yiruid_1back_native,fnirs,yiruid,1back,signal_qc_demographics,random_forest,20260707,309,1,0,0,
fnirs_yiruid_1back_native,fnirs,yiruid,1back,signal_qc_demographics,random_forest,20260707,309,2,0,0,
fnirs_yiruid_1back_native,fnirs,yiruid,1back,signal_qc_demographics,random_forest,20260707,309,3,0,0,
fnirs_yiruid_1back_native,fnirs,yiruid,1back,signal_qc_demographics,random_forest,20260707,309,4,0,0,
fnirs_yiruid_1back_native,fnirs,yiruid,1back,signal_qc_demographics,hist_gradient_boosting,20260707,309,0,0,0,
fnirs_yiruid_1back_native,fnirs,yiruid,1back,signal_qc_demographics,hist_gradient_boosting,20260707,309,1,0,0,
fnirs_yiruid_1back_native,fnirs,yiruid,1back,signal_qc_demographics,hist_gradient_boosting,20260707,309,2,0,0,
fnirs_yiruid_1back_native,fnirs,yiruid,1back,signal_qc_demographics,hist_gradient_boosting,20260707,309,3,0,0,
fnirs_yiruid_1back_native,fnirs,yiruid,1back,signal_qc_demographics,hist_gradient_boosting,20260707,309,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,logistic_regression,20260707,4,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,logistic_regression,20260707,4,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,logistic_regression,20260707,4,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,logistic_regression,20260707,4,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,logistic_regression,20260707,4,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,random_forest,20260707,4,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,random_forest,20260707,4,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,random_forest,20260707,4,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,random_forest,20260707,4,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,random_forest,20260707,4,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,hist_gradient_boosting,20260707,4,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,hist_gradient_boosting,20260707,4,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,hist_gradient_boosting,20260707,4,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,hist_gradient_boosting,20260707,4,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,hist_gradient_boosting,20260707,4,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,logistic_regression,20260707,18,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,logistic_regression,20260707,18,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,logistic_regression,20260707,18,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,logistic_regression,20260707,18,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,logistic_regression,20260707,18,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,random_forest,20260707,18,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,random_forest,20260707,18,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,random_forest,20260707,18,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,random_forest,20260707,18,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,random_forest,20260707,18,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,hist_gradient_boosting,20260707,18,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,hist_gradient_boosting,20260707,18,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,hist_gradient_boosting,20260707,18,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,hist_gradient_boosting,20260707,18,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,qc,hist_gradient_boosting,20260707,18,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,logistic_regression,20260707,380,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,logistic_regression,20260707,380,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,logistic_regression,20260707,380,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,logistic_regression,20260707,380,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,logistic_regression,20260707,380,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,random_forest,20260707,380,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,random_forest,20260707,380,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,random_forest,20260707,380,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,random_forest,20260707,380,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,random_forest,20260707,380,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,hist_gradient_boosting,20260707,380,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,hist_gradient_boosting,20260707,380,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,hist_gradient_boosting,20260707,380,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,hist_gradient_boosting,20260707,380,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal,hist_gradient_boosting,20260707,380,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,logistic_regression,20260707,398,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,logistic_regression,20260707,398,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,logistic_regression,20260707,398,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,logistic_regression,20260707,398,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,logistic_regression,20260707,398,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,random_forest,20260707,398,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,random_forest,20260707,398,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,random_forest,20260707,398,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,random_forest,20260707,398,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,random_forest,20260707,398,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,hist_gradient_boosting,20260707,398,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,hist_gradient_boosting,20260707,398,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,hist_gradient_boosting,20260707,398,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,hist_gradient_boosting,20260707,398,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,hist_gradient_boosting,20260707,398,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,logistic_regression,20260707,384,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,logistic_regression,20260707,384,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,logistic_regression,20260707,384,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,logistic_regression,20260707,384,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,logistic_regression,20260707,384,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,random_forest,20260707,384,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,random_forest,20260707,384,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,random_forest,20260707,384,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,random_forest,20260707,384,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,random_forest,20260707,384,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,hist_gradient_boosting,20260707,384,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,hist_gradient_boosting,20260707,384,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,hist_gradient_boosting,20260707,384,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,hist_gradient_boosting,20260707,384,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,hist_gradient_boosting,20260707,384,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,logistic_regression,20260707,402,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,logistic_regression,20260707,402,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,logistic_regression,20260707,402,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,logistic_regression,20260707,402,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,logistic_regression,20260707,402,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,random_forest,20260707,402,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,random_forest,20260707,402,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,random_forest,20260707,402,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,random_forest,20260707,402,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,random_forest,20260707,402,4,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,402,0,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,402,1,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,402,2,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,402,3,0,0,
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,402,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,logistic_regression,20260707,4,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,logistic_regression,20260707,4,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,logistic_regression,20260707,4,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,logistic_regression,20260707,4,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,logistic_regression,20260707,4,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,random_forest,20260707,4,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,random_forest,20260707,4,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,random_forest,20260707,4,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,random_forest,20260707,4,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,random_forest,20260707,4,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,hist_gradient_boosting,20260707,4,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,hist_gradient_boosting,20260707,4,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,hist_gradient_boosting,20260707,4,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,hist_gradient_boosting,20260707,4,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,hist_gradient_boosting,20260707,4,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,logistic_regression,20260707,18,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,logistic_regression,20260707,18,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,logistic_regression,20260707,18,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,logistic_regression,20260707,18,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,logistic_regression,20260707,18,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,random_forest,20260707,18,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,random_forest,20260707,18,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,random_forest,20260707,18,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,random_forest,20260707,18,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,random_forest,20260707,18,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,hist_gradient_boosting,20260707,18,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,hist_gradient_boosting,20260707,18,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,hist_gradient_boosting,20260707,18,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,hist_gradient_boosting,20260707,18,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,hist_gradient_boosting,20260707,18,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,logistic_regression,20260707,396,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,logistic_regression,20260707,396,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,logistic_regression,20260707,396,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,logistic_regression,20260707,396,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,logistic_regression,20260707,396,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,random_forest,20260707,396,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,random_forest,20260707,396,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,random_forest,20260707,396,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,random_forest,20260707,396,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,random_forest,20260707,396,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,hist_gradient_boosting,20260707,396,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,hist_gradient_boosting,20260707,396,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,hist_gradient_boosting,20260707,396,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,hist_gradient_boosting,20260707,396,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,hist_gradient_boosting,20260707,396,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,logistic_regression,20260707,414,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,logistic_regression,20260707,414,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,logistic_regression,20260707,414,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,logistic_regression,20260707,414,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,logistic_regression,20260707,414,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,random_forest,20260707,414,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,random_forest,20260707,414,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,random_forest,20260707,414,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,random_forest,20260707,414,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,random_forest,20260707,414,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,hist_gradient_boosting,20260707,414,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,hist_gradient_boosting,20260707,414,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,hist_gradient_boosting,20260707,414,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,hist_gradient_boosting,20260707,414,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,hist_gradient_boosting,20260707,414,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,logistic_regression,20260707,400,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,logistic_regression,20260707,400,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,logistic_regression,20260707,400,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,logistic_regression,20260707,400,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,logistic_regression,20260707,400,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,random_forest,20260707,400,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,random_forest,20260707,400,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,random_forest,20260707,400,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,random_forest,20260707,400,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,random_forest,20260707,400,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,hist_gradient_boosting,20260707,400,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,hist_gradient_boosting,20260707,400,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,hist_gradient_boosting,20260707,400,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,hist_gradient_boosting,20260707,400,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,hist_gradient_boosting,20260707,400,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,logistic_regression,20260707,418,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,logistic_regression,20260707,418,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,logistic_regression,20260707,418,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,logistic_regression,20260707,418,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,logistic_regression,20260707,418,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,random_forest,20260707,418,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,random_forest,20260707,418,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,random_forest,20260707,418,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,random_forest,20260707,418,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,random_forest,20260707,418,4,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,hist_gradient_boosting,20260707,418,0,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,hist_gradient_boosting,20260707,418,1,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,hist_gradient_boosting,20260707,418,2,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,hist_gradient_boosting,20260707,418,3,0,0,
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,hist_gradient_boosting,20260707,418,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,logistic_regression,20260707,4,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,logistic_regression,20260707,4,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,logistic_regression,20260707,4,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,logistic_regression,20260707,4,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,logistic_regression,20260707,4,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,random_forest,20260707,4,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,random_forest,20260707,4,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,random_forest,20260707,4,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,random_forest,20260707,4,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,random_forest,20260707,4,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,hist_gradient_boosting,20260707,4,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,hist_gradient_boosting,20260707,4,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,hist_gradient_boosting,20260707,4,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,hist_gradient_boosting,20260707,4,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,hist_gradient_boosting,20260707,4,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,logistic_regression,20260707,17,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,logistic_regression,20260707,17,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,logistic_regression,20260707,17,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,logistic_regression,20260707,17,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,logistic_regression,20260707,17,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,random_forest,20260707,17,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,random_forest,20260707,17,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,random_forest,20260707,17,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,random_forest,20260707,17,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,random_forest,20260707,17,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,hist_gradient_boosting,20260707,17,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,hist_gradient_boosting,20260707,17,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,hist_gradient_boosting,20260707,17,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,hist_gradient_boosting,20260707,17,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,qc,hist_gradient_boosting,20260707,17,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,logistic_regression,20260707,396,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,logistic_regression,20260707,396,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,logistic_regression,20260707,396,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,logistic_regression,20260707,396,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,logistic_regression,20260707,396,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,random_forest,20260707,396,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,random_forest,20260707,396,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,random_forest,20260707,396,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,random_forest,20260707,396,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,random_forest,20260707,396,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,hist_gradient_boosting,20260707,396,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,hist_gradient_boosting,20260707,396,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,hist_gradient_boosting,20260707,396,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,hist_gradient_boosting,20260707,396,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal,hist_gradient_boosting,20260707,396,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,logistic_regression,20260707,413,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,logistic_regression,20260707,413,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,logistic_regression,20260707,413,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,logistic_regression,20260707,413,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,logistic_regression,20260707,413,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,random_forest,20260707,413,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,random_forest,20260707,413,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,random_forest,20260707,413,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,random_forest,20260707,413,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,random_forest,20260707,413,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,hist_gradient_boosting,20260707,413,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,hist_gradient_boosting,20260707,413,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,hist_gradient_boosting,20260707,413,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,hist_gradient_boosting,20260707,413,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc,hist_gradient_boosting,20260707,413,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,logistic_regression,20260707,400,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,logistic_regression,20260707,400,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,logistic_regression,20260707,400,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,logistic_regression,20260707,400,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,logistic_regression,20260707,400,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,random_forest,20260707,400,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,random_forest,20260707,400,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,random_forest,20260707,400,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,random_forest,20260707,400,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,random_forest,20260707,400,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,hist_gradient_boosting,20260707,400,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,hist_gradient_boosting,20260707,400,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,hist_gradient_boosting,20260707,400,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,hist_gradient_boosting,20260707,400,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_demographics,hist_gradient_boosting,20260707,400,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,logistic_regression,20260707,417,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,logistic_regression,20260707,417,1,0,0,
