cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,selected_params,selected_threshold,inner_cv_auroc,n_train_subjects,n_validation_subjects
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,random_forest,20260707,402,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5293067871284368,814,203
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,402,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5459227012104482,809,208
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,402,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5159763313609468,819,198
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,402,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.4915247785160576,818,199
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,402,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.5191396930527366,808,209
fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,402,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.55,0.507891361329541,814,203
fnirs_bikom_vft_native,fnirs,bikom,vft,no_information,no_information_prior,20260707,0,0,"{""strategy"": ""prior""}",0.5,,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,no_information,no_information_prior,20260707,0,1,"{""strategy"": ""prior""}",0.5,,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,no_information,no_information_prior,20260707,0,2,"{""strategy"": ""prior""}",0.5,,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,no_information,no_information_prior,20260707,0,3,"{""strategy"": ""prior""}",0.5,,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,no_information,no_information_prior,20260707,0,4,"{""strategy"": ""prior""}",0.5,,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,logistic_regression,20260707,4,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6257815283376063,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,logistic_regression,20260707,4,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6073336968375136,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,logistic_regression,20260707,4,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5893443744867233,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,logistic_regression,20260707,4,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.6082507554993324,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,logistic_regression,20260707,4,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.6236461843546754,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,random_forest,20260707,4,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.6,0.5984289097374065,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,random_forest,20260707,4,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5999556979280262,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,random_forest,20260707,4,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5711298932384341,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,random_forest,20260707,4,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.5917527584510506,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,random_forest,20260707,4,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5768780075161902,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,hist_gradient_boosting,20260707,4,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.6165359171213213,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,hist_gradient_boosting,20260707,4,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.5867298255179932,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,hist_gradient_boosting,20260707,4,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5739905557076376,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,hist_gradient_boosting,20260707,4,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.595069927612622,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,demographics,hist_gradient_boosting,20260707,4,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5948537671090401,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,logistic_regression,20260707,18,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.49427519577503165,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,logistic_regression,20260707,18,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5005861504907306,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,logistic_regression,20260707,18,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.6,0.47411032028469746,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,logistic_regression,20260707,18,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.65,0.4469744887202193,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,logistic_regression,20260707,18,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.65,0.46717560427674004,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,random_forest,20260707,18,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.35,0.5188649588889898,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,random_forest,20260707,18,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.4782306434023991,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,random_forest,20260707,18,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.55,0.5005474952094169,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,random_forest,20260707,18,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.3,0.48807365240002815,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,random_forest,20260707,18,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5418660121202036,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,hist_gradient_boosting,20260707,18,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5521729107433513,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,hist_gradient_boosting,20260707,18,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.55,0.46749931842966197,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,hist_gradient_boosting,20260707,18,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.4,0.49407336435806176,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,hist_gradient_boosting,20260707,18,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.4,0.4820156019397006,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,qc,hist_gradient_boosting,20260707,18,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5408398163941701,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,logistic_regression,20260707,396,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.35,0.6052155446422958,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,logistic_regression,20260707,396,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.5792257360959652,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,logistic_regression,20260707,396,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.35,0.5717287161237339,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,logistic_regression,20260707,396,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.25,0.5294187926066485,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,logistic_regression,20260707,396,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5462273439558458,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,random_forest,20260707,396,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5591726103570405,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,random_forest,20260707,396,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.35,0.5867093784078518,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,random_forest,20260707,396,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.35,0.5403572406241446,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,random_forest,20260707,396,3,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.35,0.5300161641717619,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,random_forest,20260707,396,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5480023852116875,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,hist_gradient_boosting,20260707,396,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.534062410495358,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,hist_gradient_boosting,20260707,396,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.5783090239912759,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,hist_gradient_boosting,20260707,396,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.49583561456337255,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,hist_gradient_boosting,20260707,396,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5410534823248295,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,signal,hist_gradient_boosting,20260707,396,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5323043641053375,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,logistic_regression,20260707,414,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.6,0.6124248161007063,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,logistic_regression,20260707,414,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.5869411123227918,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,logistic_regression,20260707,414,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.35,0.5721667122912675,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,logistic_regression,20260707,414,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.5280553798580364,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,logistic_regression,20260707,414,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.75,0.5521279693805383,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,random_forest,20260707,414,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5593542392891322,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,random_forest,20260707,414,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.35,0.5663508724100327,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,random_forest,20260707,414,2,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.4,0.538707911305776,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,random_forest,20260707,414,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5381966406634339,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,random_forest,20260707,414,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5520655655863875,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,hist_gradient_boosting,20260707,414,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.55,0.5298814521931693,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,hist_gradient_boosting,20260707,414,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.5719874591057796,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,hist_gradient_boosting,20260707,414,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.49583561456337255,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,hist_gradient_boosting,20260707,414,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5376098109494694,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc,hist_gradient_boosting,20260707,414,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5323043641053375,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,logistic_regression,20260707,400,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.6095047817309237,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,logistic_regression,20260707,400,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.5862799890948746,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,logistic_regression,20260707,400,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5748289077470572,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,logistic_regression,20260707,400,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.3,0.5384918124956076,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,logistic_regression,20260707,400,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5583128787563617,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,random_forest,20260707,400,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5658300092910185,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,random_forest,20260707,400,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.4,0.5649127589967284,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,random_forest,20260707,400,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5591637010676157,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,random_forest,20260707,400,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5646285754445147,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,random_forest,20260707,400,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.35,0.5814438851215488,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,hist_gradient_boosting,20260707,400,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.55,0.5267797888912951,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,hist_gradient_boosting,20260707,400,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.5824802344601963,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,hist_gradient_boosting,20260707,400,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5037606077196825,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,hist_gradient_boosting,20260707,400,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5483133038161502,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_demographics,hist_gradient_boosting,20260707,400,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5348906546851382,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,logistic_regression,20260707,418,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.3,0.6124457732851784,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,logistic_regression,20260707,418,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.3,0.589026717557252,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,logistic_regression,20260707,418,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5751642485628251,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,logistic_regression,20260707,418,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.35,0.5388361796331436,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,logistic_regression,20260707,418,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.5643383117693556,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,random_forest,20260707,418,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5584251374442015,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,random_forest,20260707,418,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.35,0.5739435659760087,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,random_forest,20260707,418,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5366274295099918,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,random_forest,20260707,418,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5349778621125869,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,random_forest,20260707,418,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5611210494931426,817,205
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,hist_gradient_boosting,20260707,418,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.55,0.5267797888912951,814,208
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,hist_gradient_boosting,20260707,418,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.5782919847328244,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,hist_gradient_boosting,20260707,418,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5037606077196825,822,200
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,hist_gradient_boosting,20260707,418,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5328132686766462,813,209
fnirs_bikom_vft_native,fnirs,bikom,vft,signal_qc_demographics,hist_gradient_boosting,20260707,418,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5348906546851382,817,205
fnirs_bikom_1back_native,fnirs,bikom,1back,no_information,no_information_prior,20260707,0,0,"{""strategy"": ""prior""}",0.5,,788,197
fnirs_bikom_1back_native,fnirs,bikom,1back,no_information,no_information_prior,20260707,0,1,"{""strategy"": ""prior""}",0.5,,791,194
fnirs_bikom_1back_native,fnirs,bikom,1back,no_information,no_information_prior,20260707,0,2,"{""strategy"": ""prior""}",0.5,,789,196
fnirs_bikom_1back_native,fnirs,bikom,1back,no_information,no_information_prior,20260707,0,3,"{""strategy"": ""prior""}",0.5,,784,201
fnirs_bikom_1back_native,fnirs,bikom,1back,no_information,no_information_prior,20260707,0,4,"{""strategy"": ""prior""}",0.5,,788,197
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,logistic_regression,20260707,4,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.6204637096774194,788,197
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,logistic_regression,20260707,4,1,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.6052728045865775,791,194
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,logistic_regression,20260707,4,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.6174959095641828,789,196
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,logistic_regression,20260707,4,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.6212184317140584,784,201
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,logistic_regression,20260707,4,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.6092928614097969,788,197
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,random_forest,20260707,4,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5841509856630824,788,197
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,random_forest,20260707,4,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5753933342131117,791,194
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,random_forest,20260707,4,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5791424959095642,789,196
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,random_forest,20260707,4,3,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.5964522358108364,784,201
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,random_forest,20260707,4,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5908788829151732,788,197
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,hist_gradient_boosting,20260707,4,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.59982825567503,788,197
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,hist_gradient_boosting,20260707,4,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.5643741110573468,791,194
