cohort_name,modality,device,task,feature_set,model,seed,feature_count,threshold_type,outer_fold,threshold,n_subjects,n_positive,n_negative,auroc,auprc,balanced_accuracy,macro_f1,sensitivity,specificity,accuracy,brier_score,ece,positive_prediction_rate
eeg_1back_native,eeg,,1back,demographics,hist_gradient_boosting,20260707,4,fixed_0_5,3,0.5,237,74,163,0.6100149228983586,0.37372337650118076,0.6034654286188028,0.5724226804123712,0.6486486486486487,0.558282208588957,0.5864978902953587,0.2436733649069142,0.1843943971435452,0.5063291139240507
eeg_1back_native,eeg,,1back,demographics,hist_gradient_boosting,20260707,4,inner_cv,3,0.5,237,74,163,0.6100149228983586,0.37372337650118076,0.6034654286188028,0.5724226804123712,0.6486486486486487,0.558282208588957,0.5864978902953587,0.2436733649069142,0.1843943971435452,0.5063291139240507
eeg_1back_native,eeg,,1back,demographics,hist_gradient_boosting,20260707,4,fixed_0_5,4,0.5,231,69,162,0.6038200035784577,0.3665123515387594,0.5743424584004294,0.500817407971137,0.7536231884057971,0.3950617283950617,0.5021645021645021,0.24613603373747497,0.20178072647175632,0.6493506493506493
eeg_1back_native,eeg,,1back,demographics,hist_gradient_boosting,20260707,4,inner_cv,4,0.5,231,69,162,0.6038200035784577,0.3665123515387594,0.5743424584004294,0.500817407971137,0.7536231884057971,0.3950617283950617,0.5021645021645021,0.24613603373747497,0.20178072647175632,0.6493506493506493
eeg_1back_native,eeg,,1back,qc,logistic_regression,20260707,16,fixed_0_5,0,0.5,230,72,158,0.510196905766526,0.35245428250169664,0.5120428973277075,0.498015873015873,0.4861111111111111,0.5379746835443038,0.5217391304347826,0.2513314310670977,0.1872279309632459,0.46956521739130436
eeg_1back_native,eeg,,1back,qc,logistic_regression,20260707,16,inner_cv,0,0.5,230,72,158,0.510196905766526,0.35245428250169664,0.5120428973277075,0.498015873015873,0.4861111111111111,0.5379746835443038,0.5217391304347826,0.2513314310670977,0.1872279309632459,0.46956521739130436
eeg_1back_native,eeg,,1back,qc,logistic_regression,20260707,16,fixed_0_5,1,0.5,230,58,172,0.5602445870088212,0.29606730335770337,0.5579390537289495,0.5269947443860488,0.5344827586206896,0.5813953488372093,0.5695652173913044,0.2513208149948751,0.2469468472426397,0.44782608695652176
eeg_1back_native,eeg,,1back,qc,logistic_regression,20260707,16,inner_cv,1,0.5,230,58,172,0.5602445870088212,0.29606730335770337,0.5579390537289495,0.5269947443860488,0.5344827586206896,0.5813953488372093,0.5695652173913044,0.2513208149948751,0.2469468472426397,0.44782608695652176
eeg_1back_native,eeg,,1back,qc,logistic_regression,20260707,16,fixed_0_5,2,0.5,226,65,161,0.5611084567606307,0.31969659683662327,0.5118967988533206,0.49970200085142613,0.4461538461538462,0.577639751552795,0.5398230088495575,0.24687891995539604,0.20783721909995287,0.42920353982300885
eeg_1back_native,eeg,,1back,qc,logistic_regression,20260707,16,inner_cv,2,0.5,226,65,161,0.5611084567606307,0.31969659683662327,0.5118967988533206,0.49970200085142613,0.4461538461538462,0.577639751552795,0.5398230088495575,0.24687891995539604,0.20783721909995287,0.42920353982300885
eeg_1back_native,eeg,,1back,qc,logistic_regression,20260707,16,fixed_0_5,3,0.5,237,74,163,0.5177416680484165,0.3599332451340549,0.5278975294312718,0.5176054328596702,0.47297297297297297,0.5828220858895705,0.5485232067510548,0.24777195237945826,0.17876349898163935,0.4345991561181435
eeg_1back_native,eeg,,1back,qc,logistic_regression,20260707,16,inner_cv,3,0.5,237,74,163,0.5177416680484165,0.3599332451340549,0.5278975294312718,0.5176054328596702,0.47297297297297297,0.5828220858895705,0.5485232067510548,0.24777195237945826,0.17876349898163935,0.4345991561181435
eeg_1back_native,eeg,,1back,qc,logistic_regression,20260707,16,fixed_0_5,4,0.5,231,69,162,0.566648774378243,0.38512405443948666,0.5573000536768653,0.5321955919073553,0.5652173913043478,0.5493827160493827,0.5541125541125541,0.2512010109564788,0.21234918659210822,0.48484848484848486
eeg_1back_native,eeg,,1back,qc,logistic_regression,20260707,16,inner_cv,4,0.45,231,69,162,0.566648774378243,0.38512405443948666,0.4985238862050456,0.33892250072025354,0.855072463768116,0.1419753086419753,0.354978354978355,0.2512010109564788,0.21234918659210822,0.8571428571428571
eeg_1back_native,eeg,,1back,qc,random_forest,20260707,16,fixed_0_5,0,0.5,230,72,158,0.5316895218002813,0.328667150346651,0.5235583684950773,0.5216874628639334,0.3888888888888889,0.6582278481012658,0.5739130434782609,0.24060129845168382,0.1465857363650813,0.3565217391304348
eeg_1back_native,eeg,,1back,qc,random_forest,20260707,16,inner_cv,0,0.5,230,72,158,0.5316895218002813,0.328667150346651,0.5235583684950773,0.5216874628639334,0.3888888888888889,0.6582278481012658,0.5739130434782609,0.24060129845168382,0.1465857363650813,0.3565217391304348
eeg_1back_native,eeg,,1back,qc,random_forest,20260707,16,fixed_0_5,1,0.5,230,58,172,0.4439153969526864,0.23312967100050727,0.4489775461106656,0.44844124700239807,0.27586206896551724,0.622093023255814,0.5347826086956522,0.2447707412790669,0.21690725453242765,0.3521739130434783
eeg_1back_native,eeg,,1back,qc,random_forest,20260707,16,inner_cv,1,0.45,230,58,172,0.4439153969526864,0.23312967100050727,0.48195669607056935,0.41365892929021875,0.603448275862069,0.36046511627906974,0.4217391304347826,0.2447707412790669,0.21690725453242765,0.6304347826086957
eeg_1back_native,eeg,,1back,qc,random_forest,20260707,16,fixed_0_5,2,0.5,226,65,161,0.4304825609173435,0.24620912113331264,0.4213569039655996,0.4234031305307192,0.2153846153846154,0.6273291925465838,0.5088495575221239,0.2510769555297494,0.178285569112209,0.3274336283185841
eeg_1back_native,eeg,,1back,qc,random_forest,20260707,16,inner_cv,2,0.45,226,65,161,0.4304825609173435,0.24620912113331264,0.45733397037744866,0.4279630373644034,0.49230769230769234,0.422360248447205,0.4424778761061947,0.2510769555297494,0.178285569112209,0.5530973451327433
eeg_1back_native,eeg,,1back,qc,random_forest,20260707,16,fixed_0_5,3,0.5,237,74,163,0.5313380865528106,0.3552388353323994,0.5247885922732548,0.5217236467236468,0.40540540540540543,0.6441717791411042,0.569620253164557,0.2405891295078148,0.16671949342610895,0.37130801687763715
eeg_1back_native,eeg,,1back,qc,random_forest,20260707,16,inner_cv,3,0.6,237,74,163,0.5313380865528106,0.3552388353323994,0.5245813297960538,0.46913887506222,0.06756756756756757,0.9815950920245399,0.6962025316455697,0.2405891295078148,0.16671949342610895,0.03375527426160337
eeg_1back_native,eeg,,1back,qc,random_forest,20260707,16,fixed_0_5,4,0.5,231,69,162,0.5246913580246914,0.3230062818168933,0.5029522275899088,0.5028882093102276,0.2898550724637681,0.7160493827160493,0.5887445887445888,0.23955053118614564,0.15153361764136933,0.2857142857142857
eeg_1back_native,eeg,,1back,qc,random_forest,20260707,16,inner_cv,4,0.25,231,69,162,0.5246913580246914,0.3230062818168933,0.4926194310252281,0.2653759225553533,0.9420289855072463,0.043209876543209874,0.3116883116883117,0.23955053118614564,0.15153361764136933,0.9523809523809523
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,fixed_0_5,0,0.5,230,72,158,0.510548523206751,0.3207784240871405,0.5222398030942335,0.5167270929466051,0.4305555555555556,0.6139240506329114,0.5565217391304348,0.24985353438890964,0.18412134761521104,0.4
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,inner_cv,0,0.5,230,72,158,0.510548523206751,0.3207784240871405,0.5222398030942335,0.5167270929466051,0.4305555555555556,0.6139240506329114,0.5565217391304348,0.24985353438890964,0.18412134761521104,0.4
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,fixed_0_5,1,0.5,230,58,172,0.4949879711307137,0.25680405820221175,0.4855653568564555,0.4546258339361787,0.4827586206896552,0.4883720930232558,0.48695652173913045,0.24934103580960412,0.24321285235218593,0.5043478260869565
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,inner_cv,1,0.5,230,58,172,0.4949879711307137,0.25680405820221175,0.4855653568564555,0.4546258339361787,0.4827586206896552,0.4883720930232558,0.48695652173913045,0.24934103580960412,0.24321285235218593,0.5043478260869565
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,fixed_0_5,2,0.5,226,65,161,0.41892021022455805,0.2508124245847203,0.42269469660774006,0.42432498283385384,0.26153846153846155,0.5838509316770186,0.4911504424778761,0.2524671815207054,0.2113521695918887,0.37168141592920356
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,inner_cv,2,0.6,226,65,161,0.41892021022455805,0.2508124245847203,0.5,0.4160206718346253,0.0,1.0,0.7123893805309734,0.2524671815207054,0.2113521695918887,0.0
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,fixed_0_5,3,0.5,237,74,163,0.4980517327143094,0.3204923204278358,0.5033576521306583,0.49022725147292623,0.47297297297297297,0.5337423312883436,0.5147679324894515,0.25062984892023565,0.1888064242338936,0.46835443037974683
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,inner_cv,3,0.5,237,74,163,0.4980517327143094,0.3204923204278358,0.5033576521306583,0.49022725147292623,0.47297297297297297,0.5337423312883436,0.5147679324894515,0.25062984892023565,0.1888064242338936,0.46835443037974683
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,fixed_0_5,4,0.5,231,69,162,0.49642154231526214,0.3189328285135048,0.47436929683306495,0.3847163865546218,0.6956521739130435,0.25308641975308643,0.3852813852813853,0.2508070538780504,0.19994943830148262,0.7316017316017316
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,inner_cv,4,0.45,231,69,162,0.49642154231526214,0.3189328285135048,0.47799248523886206,0.2922821738706215,0.8695652173913043,0.08641975308641975,0.3203463203463203,0.2508070538780504,0.19994943830148262,0.9004329004329005
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,fixed_0_5,0,0.5,230,72,158,0.3936357243319269,0.2597826486394661,0.4217651195499297,0.42183891602460605,0.3055555555555556,0.5379746835443038,0.4652173913043478,0.31209100256184535,0.25547311722910365,0.41304347826086957
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,inner_cv,0,0.4,230,72,158,0.3936357243319269,0.2597826486394661,0.4291490857946554,0.40484177033217683,0.4722222222222222,0.3860759493670886,0.41304347826086957,0.31209100256184535,0.25547311722910365,0.5695652173913044
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,fixed_0_5,1,0.5,230,58,172,0.5473135525260626,0.3197551867302893,0.5349839615076183,0.5116772823779193,0.4827586206896552,0.5872093023255814,0.5608695652173913,0.2494931796677516,0.25838139622963835,0.43043478260869567
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,inner_cv,1,0.55,230,58,172,0.5473135525260626,0.3197551867302893,0.5299719326383321,0.5268496843299993,0.3448275862068966,0.7151162790697675,0.6217391304347826,0.2494931796677516,0.25838139622963835,0.3
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,fixed_0_5,2,0.5,226,65,161,0.5223124701385571,0.31190674866117263,0.547396082178691,0.5320910973084886,0.49230769230769234,0.6024844720496895,0.5707964601769911,0.2575324030539608,0.20398028403366847,0.4247787610619469
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,inner_cv,2,0.7,226,65,161,0.5223124701385571,0.31190674866117263,0.5059245102723364,0.459948051948052,0.06153846153846154,0.9503105590062112,0.6946902654867256,0.2575324030539608,0.20398028403366847,0.05309734513274336
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,fixed_0_5,3,0.5,237,74,163,0.5386337257502902,0.3343710618560159,0.5537224340905322,0.5308493515623554,0.5675675675675675,0.5398773006134969,0.5485232067510548,0.26256782121569466,0.17963393157958615,0.4936708860759494
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,inner_cv,3,0.5,237,74,163,0.5386337257502902,0.3343710618560159,0.5537224340905322,0.5308493515623554,0.5675675675675675,0.5398773006134969,0.5485232067510548,0.26256782121569466,0.17963393157958615,0.4936708860759494
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,fixed_0_5,4,0.5,231,69,162,0.5001789228842369,0.3289443199243848,0.4888620504562534,0.4833699242875023,0.391304347826087,0.5864197530864198,0.5281385281385281,0.2778882138080415,0.2193290326064152,0.4069264069264069
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,inner_cv,4,0.55,231,69,162,0.5001789228842369,0.3289443199243848,0.5279119699409555,0.526077097505669,0.37681159420289856,0.6790123456790124,0.5887445887445888,0.2778882138080415,0.2193290326064152,0.33766233766233766
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,fixed_0_5,0,0.5,230,72,158,0.4861990154711674,0.32732337060521366,0.4917369901547117,0.423108244568227,0.027777777777777776,0.9556962025316456,0.6652173913043479,0.22371125695905936,0.08217308517774904,0.0391304347826087
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,inner_cv,0,0.45,230,72,158,0.4861990154711674,0.32732337060521366,0.5327004219409283,0.5144444444444444,0.16666666666666666,0.8987341772151899,0.6695652173913044,0.22371125695905936,0.08217308517774904,0.12173913043478261
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,fixed_0_5,1,0.5,230,58,172,0.5216519647153168,0.2959539101682943,0.4938853247794707,0.456615120274914,0.05172413793103448,0.936046511627907,0.7130434782608696,0.206907155612524,0.1463808826871112,0.06086956521739131
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,inner_cv,1,0.4,230,58,172,0.5216519647153168,0.2959539101682943,0.5353849238171612,0.5244447408790769,0.41379310344827586,0.6569767441860465,0.5956521739130435,0.206907155612524,0.1463808826871112,0.36086956521739133
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,fixed_0_5,2,0.5,226,65,161,0.5077878643096035,0.33044714857074875,0.5414237935977066,0.5096584546472565,0.1076923076923077,0.9751552795031055,0.7256637168141593,0.21236086033590626,0.09377279698183397,0.048672566371681415
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,inner_cv,2,0.2,226,65,161,0.5077878643096035,0.33044714857074875,0.5093167701863354,0.2439871273712737,1.0,0.018633540372670808,0.3008849557522124,0.21236086033590626,0.09377279698183397,0.9867256637168141
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,fixed_0_5,3,0.5,237,74,163,0.5447686950754436,0.3661893621608018,0.5252031172276571,0.4767579011038863,0.08108108108108109,0.9693251533742331,0.6919831223628692,0.21729635341529335,0.05484904256227325,0.046413502109704644
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,inner_cv,3,0.3,237,74,163,0.5447686950754436,0.3661893621608018,0.526280882109103,0.4015151515151515,0.8378378378378378,0.2147239263803681,0.4092827004219409,0.21729635341529335,0.05484904256227325,0.8016877637130801
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,fixed_0_5,4,0.5,231,69,162,0.4727142601538737,0.3080293482399993,0.5148953301127214,0.49949260854063243,0.15942028985507245,0.8703703703703703,0.658008658008658,0.22989824449711924,0.13622617866546752,0.13852813852813853
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,inner_cv,4,0.35,231,69,162,0.4727142601538737,0.3080293482399993,0.5159688674181427,0.37676698586411306,0.8405797101449275,0.19135802469135801,0.3852813852813853,0.22989824449711924,0.13622617866546752,0.8181818181818182
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,fixed_0_5,0,0.5,230,72,158,0.5218442334739803,0.3702015684230239,0.4937587904360056,0.48581096050432016,0.4305555555555556,0.5569620253164557,0.5173913043478261,0.2454850296700103,0.17322497454635677,0.4391304347826087
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,inner_cv,0,0.45,230,72,158,0.5218442334739803,0.3702015684230239,0.5116033755274262,0.38076923076923086,0.8333333333333334,0.189873417721519,0.391304347826087,0.2454850296700103,0.17322497454635677,0.8173913043478261
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,fixed_0_5,1,0.5,230,58,172,0.4928327987169206,0.27186297416879635,0.4853648757016841,0.4454107044035101,0.5172413793103449,0.45348837209302323,0.46956521739130436,0.2492314165149083,0.24323984477690436,0.5391304347826087
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,inner_cv,1,0.5,230,58,172,0.4928327987169206,0.27186297416879635,0.4853648757016841,0.4454107044035101,0.5172413793103449,0.45348837209302323,0.46956521739130436,0.2492314165149083,0.24323984477690436,0.5391304347826087
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,fixed_0_5,2,0.5,226,65,161,0.47907310081223126,0.2688717099518251,0.48380315336837076,0.4624784712539982,0.47692307692307695,0.4906832298136646,0.48672566371681414,0.24828223758796056,0.20097406786659217,0.5
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,inner_cv,2,0.45,226,65,161,0.47907310081223126,0.2688717099518251,0.5088389870998566,0.39704959196484624,0.7692307692307693,0.2484472049689441,0.39823008849557523,0.24828223758796056,0.20097406786659217,0.7566371681415929
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,fixed_0_5,3,0.5,237,74,163,0.5244569723097331,0.3444459356514037,0.47637207759907146,0.45710934779820045,0.4864864864864865,0.4662576687116564,0.47257383966244726,0.24652375719820896,0.17905746976172854,0.5189873417721519
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,inner_cv,3,0.45,237,74,163,0.5244569723097331,0.3444459356514037,0.5502404244735533,0.41120681838788653,0.8918918918918919,0.2085889570552147,0.4219409282700422,0.24652375719820896,0.17905746976172854,0.8227848101265823
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,fixed_0_5,4,0.5,231,69,162,0.536455537663267,0.3427121516756827,0.5293880837359098,0.5085106382978724,0.5217391304347826,0.5370370370370371,0.5324675324675324,0.2442795131033046,0.19009597185451738,0.4805194805194805
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,inner_cv,4,0.4,231,69,162,0.536455537663267,0.3427121516756827,0.5009393451422437,0.25825474079609023,0.9710144927536232,0.030864197530864196,0.3116883116883117,0.2442795131033046,0.19009597185451738,0.9696969696969697
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,fixed_0_5,0,0.5,230,72,158,0.39539381153305203,0.2615465611338751,0.4116561181434599,0.41243792278923386,0.2916666666666667,0.5316455696202531,0.45652173913043476,0.3123019963199182,0.2711681388960374,0.41304347826086957
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,inner_cv,0,0.4,230,72,158,0.39539381153305203,0.2615465611338751,0.43609353023909986,0.4098498774509804,0.4861111111111111,0.3860759493670886,0.41739130434782606,0.3123019963199182,0.2711681388960374,0.5739130434782609
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,fixed_0_5,1,0.5,230,58,172,0.5373897353648758,0.2907701229769809,0.5263632718524459,0.5053137651821863,0.46551724137931033,0.5872093023255814,0.5565217391304348,0.2534867125828162,0.25476009593424864,0.4260869565217391
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,inner_cv,1,0.65,230,58,172,0.5373897353648758,0.2907701229769809,0.5252606255012029,0.5165490196078432,0.15517241379310345,0.8953488372093024,0.7086956521739131,0.2534867125828162,0.25476009593424864,0.11739130434782609
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,fixed_0_5,2,0.5,226,65,161,0.5214524605828954,0.31066920197170406,0.5457716196846631,0.5275261324041811,0.5076923076923077,0.5838509316770186,0.5619469026548672,0.2563722330135154,0.20259710544304904,0.4424778761061947
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,inner_cv,2,0.7,226,65,161,0.5214524605828954,0.31066920197170406,0.5090301003344482,0.46220604703247475,0.06153846153846154,0.9565217391304348,0.6991150442477876,0.2563722330135154,0.20259710544304904,0.048672566371681415
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,fixed_0_5,3,0.5,237,74,163,0.5374730558779639,0.3385465292835145,0.5469656773337754,0.525648628613788,0.5540540540540541,0.5398773006134969,0.5443037974683544,0.2620239483886164,0.17741354360229822,0.48945147679324896
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,inner_cv,3,0.5,237,74,163,0.5374730558779639,0.3385465292835145,0.5469656773337754,0.525648628613788,0.5540540540540541,0.5398773006134969,0.5443037974683544,0.2620239483886164,0.17741354360229822,0.48945147679324896
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,fixed_0_5,4,0.5,231,69,162,0.4850599391662193,0.32231597932196965,0.49302200751476116,0.4861952861952862,0.4057971014492754,0.5802469135802469,0.5281385281385281,0.28578688795015195,0.2361350961654298,0.4155844155844156
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,inner_cv,4,0.35,231,69,162,0.4850599391662193,0.32231597932196965,0.45450885668276975,0.39713861925236105,0.5942028985507246,0.3148148148148148,0.39826839826839827,0.28578688795015195,0.2361350961654298,0.658008658008658
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,262,fixed_0_5,0,0.5,230,72,158,0.4687939521800282,0.31822392365545216,0.522063994374121,0.46806084888758587,0.06944444444444445,0.9746835443037974,0.691304347826087,0.22447069813603968,0.09909679582542628,0.0391304347826087
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,262,inner_cv,0,0.4,230,72,158,0.4687939521800282,0.31822392365545216,0.4883087201125176,0.4853146853146853,0.2361111111111111,0.740506329113924,0.5826086956521739,0.22447069813603968,0.09909679582542628,0.25217391304347825
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,262,fixed_0_5,1,0.5,230,58,172,0.49819566960705697,0.27437076914790914,0.4794506816359262,0.4382499734522672,0.034482758620689655,0.9244186046511628,0.7,0.2082503733547436,0.11659846048228231,0.06521739130434782
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,262,inner_cv,1,0.3,230,58,172,0.49819566960705697,0.27437076914790914,0.49558941459502803,0.3650253384766659,0.7586206896551724,0.23255813953488372,0.3652173913043478,0.2082503733547436,0.11659846048228231,0.7652173913043478
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,262,fixed_0_5,2,0.5,226,65,161,0.5425704730052556,0.34468923358543146,0.49956999522216916,0.4686745456856018,0.09230769230769231,0.906832298136646,0.672566371681416,0.21868616716161823,0.11744114074577733,0.09292035398230089
