cohort_name,modality,device,task,feature_set,model,seed,threshold_type,threshold,n_subjects,n_positive,n_negative,auroc,auprc,balanced_accuracy,macro_f1,sensitivity,specificity,accuracy,brier_score,ece,positive_prediction_rate,auroc_fold_mean,auroc_fold_std,auprc_fold_mean,auprc_fold_std,balanced_accuracy_fold_mean,balanced_accuracy_fold_std,macro_f1_fold_mean,macro_f1_fold_std,sensitivity_fold_mean,sensitivity_fold_std,specificity_fold_mean,specificity_fold_std,accuracy_fold_mean,accuracy_fold_std,brier_score_fold_mean,brier_score_fold_std,ece_fold_mean,ece_fold_std,positive_prediction_rate_fold_mean,positive_prediction_rate_fold_std
face_self_intro_native,face,,self_intro,demographics,logistic_regression,20260707,fixed_0_5,0.5,3572,1084,2488,0.6701870083411445,0.43054310031743875,0.620470509367473,0.591813433670153,0.6420664206642066,0.5988745980707395,0.6119820828667413,0.2277029947399436,0.17711070716087784,0.4742441209406495,0.6712953384332085,0.0036436069168100066,0.433546590702394,0.015501597020839938,0.6205706692132864,0.007265339423412452,0.591746859318452,0.007759673348098207,0.6422545885075904,0.02119114383975732,0.5988867499189825,0.019816625844399895,0.6119741494460595,0.00993325829565858,0.22770294786553866,0.0013848276189996939,0.17741714534313355,0.004923060450637753,0.4742645556690501,0.01864726173420656
face_self_intro_native,face,,self_intro,demographics,logistic_regression,20260707,inner_cv,0.5,3572,1084,2488,0.6701870083411445,0.43054310031743875,0.620470509367473,0.591813433670153,0.6420664206642066,0.5988745980707395,0.6119820828667413,0.2277029947399436,0.17711070716087784,0.4742441209406495,0.6712953384332085,0.0036436069168100066,0.433546590702394,0.015501597020839938,0.6205706692132864,0.007265339423412452,0.591746859318452,0.007759673348098207,0.6422545885075904,0.02119114383975732,0.5988867499189825,0.019816625844399895,0.6119741494460595,0.00993325829565858,0.22770294786553866,0.0013848276189996939,0.17741714534313355,0.004923060450637753,0.4742645556690501,0.01864726173420656
face_self_intro_native,face,,self_intro,demographics,hist_gradient_boosting,20260707,fixed_0_5,0.5,3572,1084,2488,0.6667544805472172,0.4166274331480102,0.6237727067785147,0.5493342923223927,0.809040590405904,0.4385048231511254,0.5509518477043673,0.23441747920358996,0.1884564142664733,0.6366181410974244,0.6693758795223201,0.007462849855459283,0.41589834335911896,0.005642334445079627,0.6239598729366019,0.006175036172578417,0.5491382582286451,0.00614696723218917,0.8093411133681873,0.035281284772013,0.4385786325050165,0.024632326856463715,0.5509526989864069,0.007641488911827458,0.2344168341259966,0.0005411517121262149,0.18845842571820492,0.003682874157769381,0.6366248919619706,0.027048005093068615
face_self_intro_native,face,,self_intro,demographics,hist_gradient_boosting,20260707,inner_cv,0.5,3572,1084,2488,0.6667544805472172,0.4166274331480102,0.6237727067785147,0.5493342923223927,0.809040590405904,0.4385048231511254,0.5509518477043673,0.23441747920358996,0.1884564142664733,0.6366181410974244,0.6693758795223201,0.007462849855459283,0.41589834335911896,0.005642334445079627,0.6239598729366019,0.006175036172578417,0.5491382582286451,0.00614696723218917,0.8093411133681873,0.035281284772013,0.4385786325050165,0.024632326856463715,0.5509526989864069,0.007641488911827458,0.2344168341259966,0.0005411517121262149,0.18845842571820492,0.003682874157769381,0.6366248919619706,0.027048005093068615
face_self_intro_native,face,,self_intro,face_demographics,logistic_regression,20260707,fixed_0_5,0.5,3572,1084,2488,0.640429040946358,0.4096716035330865,0.6032431686857062,0.5744708381229227,0.6273062730627307,0.5791800643086816,0.5937849944008958,0.23603846463369463,0.17667545162259946,0.48348264277715564,0.6408635855375925,0.011602512398049398,0.41353911260127624,0.014162377991682039,0.6033269426968683,0.006954052206764145,0.5744463056845031,0.004871440078472184,0.6274682642960351,0.01776814299980009,0.5791856210977013,0.00972688549325726,0.5937805452973992,0.0053683696084390825,0.2360390852977657,0.0019929529482665197,0.1775357521472671,0.008390694247050832,0.48349296770645084,0.010502967030937484
face_task_native,face,,task,demographics,logistic_regression,20260707,fixed_0_5,0.5,3567,1082,2485,0.6693065974404653,0.42904511850957405,0.6198975739836431,0.591235291004941,0.6414048059149723,0.5983903420523139,0.6114381833473507,0.22797139814568101,0.17743302111316403,0.47434819175777965,0.6696717304497644,0.003953972775313749,0.4302654707197349,0.012072980284655756,0.6200004387877156,0.007103888553332999,0.5911731687013162,0.007649293181901427,0.6415857638866559,0.021312523795014665,0.5984151136887755,0.01953245353754535,0.6114360510183481,0.009667591842101583,0.2279714767458949,0.0014823478985682163,0.17790343864639574,0.004732939495247193,0.474364405218615,0.018505410705407028
face_task_native,face,,task,demographics,logistic_regression,20260707,inner_cv,0.5,3567,1082,2485,0.6693065974404653,0.42904511850957405,0.6198975739836431,0.591235291004941,0.6414048059149723,0.5983903420523139,0.6114381833473507,0.22797139814568101,0.17743302111316403,0.47434819175777965,0.6696717304497644,0.003953972775313749,0.4302654707197349,0.012072980284655756,0.6200004387877156,0.007103888553332999,0.5911731687013162,0.007649293181901427,0.6415857638866559,0.021312523795014665,0.5984151136887755,0.01953245353754535,0.6114360510183481,0.009667591842101583,0.2279714767458949,0.0014823478985682163,0.17790343864639574,0.004732939495247193,0.474364405218615,0.018505410705407028
face_task_native,face,,task,demographics,hist_gradient_boosting,20260707,fixed_0_5,0.5,3567,1082,2485,0.6663651037463227,0.4155430569745102,0.6218179688110177,0.5511660558839524,0.7957486136783734,0.447887323943662,0.5534062237174096,0.23452857511393016,0.18863584131036606,0.6260162601626016,0.6676248015627609,0.008810836391306146,0.41373838449696326,0.00616805191178227,0.6220284780332432,0.006998473212238061,0.5509221882790399,0.006092532251558074,0.7961077030447831,0.03943206938549189,0.4479492530217038,0.02637278784969534,0.5533985610197617,0.007722231081817313,0.2345280467024629,0.0005991591260979949,0.1886400491871024,0.0035999568176324887,0.6260498178871853,0.029533769554132724
face_task_native,face,,task,demographics,hist_gradient_boosting,20260707,inner_cv,0.5,3567,1082,2485,0.6663651037463227,0.4155430569745102,0.6218179688110177,0.5511660558839524,0.7957486136783734,0.447887323943662,0.5534062237174096,0.23452857511393016,0.18863584131036606,0.6260162601626016,0.6676248015627609,0.008810836391306146,0.41373838449696326,0.00616805191178227,0.6220284780332432,0.006998473212238061,0.5509221882790399,0.006092532251558074,0.7961077030447831,0.03943206938549189,0.4479492530217038,0.02637278784969534,0.5533985610197617,0.007722231081817313,0.2345280467024629,0.0005991591260979949,0.1886400491871024,0.0035999568176324887,0.6260498178871853,0.029533769554132724
face_task_native,face,,task,face_demographics,logistic_regression,20260707,fixed_0_5,0.5,3567,1082,2485,0.6451760470400965,0.41763660959243504,0.6021074692145479,0.5750526267089222,0.6182994454713494,0.5859154929577465,0.5957387160078498,0.23443801388352556,0.17804199517568178,0.4760302775441548,0.6457000074180509,0.014325144326360272,0.42236433179086863,0.012108469979952295,0.6021359710136391,0.01147247100920273,0.5749878617035444,0.010150770319350485,0.6183863473215119,0.021613130884932514,0.5858855947057663,0.01693955466657474,0.5957430626177457,0.011457013741823932,0.23443901992606064,0.0040683844916895055,0.17804872299713523,0.006121294567358317,0.47603134698115646,0.015318118972131109
face_two_video_native,face,,two_video,demographics,logistic_regression,20260707,fixed_0_5,0.5,3567,1082,2485,0.6693926962886375,0.42912565652203766,0.6198975739836431,0.591235291004941,0.6414048059149723,0.5983903420523139,0.6114381833473507,0.2278959670905453,0.1773984139501046,0.47434819175777965,0.670295419163559,0.004679262933113806,0.4324235904003336,0.015441862120218771,0.6200004387877156,0.007103888553332999,0.5911731687013162,0.007649293181901427,0.6415857638866559,0.021312523795014665,0.5984151136887755,0.01953245353754535,0.6114360510183481,0.009667591842101583,0.2278961786466409,0.001525836766446994,0.17786218970502726,0.004210171663805646,0.474364405218615,0.018505410705407028
face_two_video_native,face,,two_video,demographics,logistic_regression,20260707,inner_cv,0.5,3567,1082,2485,0.6693926962886375,0.42912565652203766,0.6198975739836431,0.591235291004941,0.6414048059149723,0.5983903420523139,0.6114381833473507,0.2278959670905453,0.1773984139501046,0.47434819175777965,0.670295419163559,0.004679262933113806,0.4324235904003336,0.015441862120218771,0.6200004387877156,0.007103888553332999,0.5911731687013162,0.007649293181901427,0.6415857638866559,0.021312523795014665,0.5984151136887755,0.01953245353754535,0.6114360510183481,0.009667591842101583,0.2278961786466409,0.001525836766446994,0.17786218970502726,0.004210171663805646,0.474364405218615,0.018505410705407028
face_two_video_native,face,,two_video,demographics,hist_gradient_boosting,20260707,fixed_0_5,0.5,3567,1082,2485,0.6663651037463227,0.4155430569745102,0.6218179688110177,0.5511660558839524,0.7957486136783734,0.447887323943662,0.5534062237174096,0.23452857511393016,0.18863584131036606,0.6260162601626016,0.6676248015627609,0.008810836391306146,0.41373838449696326,0.00616805191178227,0.6220284780332432,0.006998473212238061,0.5509221882790399,0.006092532251558074,0.7961077030447831,0.03943206938549189,0.4479492530217038,0.02637278784969534,0.5533985610197617,0.007722231081817313,0.2345280467024629,0.0005991591260979811,0.1886400491871024,0.0035999568176324735,0.6260498178871853,0.029533769554132724
face_two_video_native,face,,two_video,demographics,hist_gradient_boosting,20260707,inner_cv,0.5,3567,1082,2485,0.6663651037463227,0.4155430569745102,0.6218179688110177,0.5511660558839524,0.7957486136783734,0.447887323943662,0.5534062237174096,0.23452857511393016,0.18863584131036606,0.6260162601626016,0.6676248015627609,0.008810836391306146,0.41373838449696326,0.00616805191178227,0.6220284780332432,0.006998473212238061,0.5509221882790399,0.006092532251558074,0.7961077030447831,0.03943206938549189,0.4479492530217038,0.02637278784969534,0.5533985610197617,0.007722231081817313,0.2345280467024629,0.0005991591260979811,0.1886400491871024,0.0035999568176324735,0.6260498178871853,0.029533769554132724
face_two_video_native,face,,two_video,face_demographics,logistic_regression,20260707,fixed_0_5,0.5,3567,1082,2485,0.6458172324148217,0.4172824674024437,0.6058485850407436,0.5791059196259059,0.6201478743068392,0.5915492957746479,0.60022427810485,0.23440778696092388,0.1768495689109156,0.4726661059714045,0.6462963439225506,0.013939695370346224,0.42203076930864186,0.014086062236659532,0.6057703200176967,0.0067793296017241616,0.5790084959633833,0.006493762815670071,0.6200212000159686,0.01728939609958522,0.5915194400194248,0.014037536942367815,0.6002244701632569,0.007470468884600615,0.23440830424730894,0.003337066580953582,0.17735373651889247,0.006959195816453243,0.47265781812714003,0.014301395941163251
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,logistic_regression,20260707,fixed_0_5,0.5,985,311,674,0.6258241338841871,0.4394624939842915,0.5820436612058355,0.5642677726947152,0.5691318327974276,0.5949554896142433,0.5868020304568528,0.2371443399639965,0.17351120246175786,0.45685279187817257,0.6274031376595234,0.036616238428103354,0.43489104686465974,0.03882487362726945,0.5831989616959165,0.034090388533721774,0.5632109158092282,0.023573349749574486,0.5713122003444584,0.09392015697874963,0.5950857230473747,0.04859313845486172,0.587038199306785,0.023346772284341722,0.23712429067954535,0.003607046563921254,0.17581606663083998,0.01825581629859681,0.456846518650153,0.05745473040439992
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,logistic_regression,20260707,inner_cv,0.55,985,311,674,0.6258241338841871,0.4394624939842915,0.5903112387531367,0.5904659498207885,0.43729903536977494,0.7433234421364985,0.6467005076142132,0.2371443399639965,0.17351120246175786,0.31370558375634516,0.6274031376595234,0.036616238428103354,0.43489104686465974,0.03882487362726945,0.5917862175550714,0.03101747756643984,0.5887228942861483,0.027858665739738407,0.4401418992250911,0.1008248637792756,0.7434305358850517,0.05020212338970397,0.6468268754471764,0.018601928394547468,0.23712429067954535,0.003607046563921254,0.17581606663083998,0.01825581629859681,0.31405110411230724,0.06281980741802151
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,random_forest,20260707,fixed_0_5,0.5,985,311,674,0.604582709170189,0.40648836637534386,0.5780887726964802,0.5572861933047277,0.5819935691318328,0.5741839762611276,0.5766497461928934,0.24006472779368057,0.16776839232016982,0.4751269035532995,0.6096368955002661,0.02120735960291403,0.4109731282150326,0.023342444646663935,0.5781301342896488,0.019919935957316028,0.5563482795646248,0.02434289544734286,0.5823872976674334,0.050041401312116714,0.573872970911864,0.06387425704182946,0.5767332601183093,0.03322669091668748,0.24006699851512048,0.0022547888890239094,0.17032209436702617,0.020814752295587755,0.4751957541768347,0.05766742373882385
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,random_forest,20260707,inner_cv,0.45,985,311,674,0.604582709170189,0.40648836637534386,0.5735256232885209,0.5303950400652646,0.6752411575562701,0.47181008902077154,0.5360406091370559,0.24006472779368057,0.16776839232016982,0.5746192893401015,0.6096368955002661,0.02120735960291403,0.4109731282150326,0.023342444646663935,0.5737202612620592,0.01816522398230446,0.5295537781548603,0.02654868089420074,0.6757984893808323,0.03492020124645667,0.471642033143286,0.05973147496400765,0.5360467521875575,0.03145042794373091,0.24006699851512048,0.0022547888890239094,0.17032209436702617,0.020814752295587755,0.5746837954882289,0.05055760485098576
fnirs_bikom_1back_native,fnirs,bikom,1back,demographics,hist_gradient_boosting,20260707,fixed_0_5,0.5,985,311,674,0.601958838627191,0.39889529528972106,0.5800686022880152,0.5570819771004574,0.594855305466238,0.5652818991097923,0.5746192893401015,0.24285007531762526,0.17908176412478374,0.4852791878172589,0.6074626204670474,0.023275181897082414,0.401059988852841,0.020506050116410865,0.5796802556293004,0.01900033348099668,0.5541014502540098,0.02120648596123069,0.5942235843763857,0.09830366594101658,0.5651369268822151,0.08830174714749588,0.574671759646862,0.03350764263133968,0.24285694949940137,0.0010956542700016503,0.17920402838741029,0.013564370871094696,0.4850675359103052,0.09042453581680553
