cohort_name,modality,device,task,feature_set,model,seed,auroc_standard_cv,auprc_standard_cv,balanced_accuracy_standard_cv,macro_f1_standard_cv,auroc_group_cv,auprc_group_cv,balanced_accuracy_group_cv,macro_f1_group_cv,auroc_delta_standard_minus_group,auprc_delta_standard_minus_group,balanced_accuracy_delta_standard_minus_group,macro_f1_delta_standard_minus_group
eeg_rest_native,eeg,,rest,demographics,logistic_regression,20260707,0.600659813774568,0.4206613855447693,0.5764305518403878,0.5530967719944098,0.5790991036892676,0.4044324780384323,0.5642256953732363,0.5576240811983965,0.02156071008530036,0.016228907506336987,0.012204856467151526,-0.004527309203986696
eeg_rest_native,eeg,,rest,demographics,random_forest,20260707,0.5952887428297264,0.41228706913383395,0.5711252924367679,0.5308811271544192,0.5456307505487833,0.3799777067766733,0.5344810016941164,0.48238697996999474,0.04965799228094314,0.03230936235716064,0.03664429074265152,0.04849414718442441
eeg_rest_native,eeg,,rest,demographics_group,hist_gradient_boosting,20260707,0.6291668258881373,0.434257920080269,0.5683208715995601,0.5372641395589066,0.5449259301718319,0.3674577245863919,0.5617694388186192,0.5440340839449519,0.08424089571630544,0.06680019549387706,0.006551432780940947,-0.006769944386045279
eeg_rest_native,eeg,,rest,demographics_group,logistic_regression,20260707,0.6407602719078129,0.442339998484969,0.5942930778996354,0.5795543650986407,0.5886523919310804,0.39928293216357325,0.575948641522412,0.5547615233436354,0.052107879976732496,0.043057066321395776,0.018344436377223383,0.02479284175500529
eeg_rest_native,eeg,,rest,demographics_group,random_forest,20260707,0.638325244882622,0.45110284090774116,0.5885717197192607,0.5628266550522647,0.5837356329159608,0.39187645368908874,0.5697241434946353,0.545163384212347,0.05458961196666123,0.05922638721865242,0.018847576224625406,0.0176632708399177
eeg_rest_native,eeg,,rest,demographics_group_device,hist_gradient_boosting,20260707,0.6244114112966572,0.4399053719943994,0.5808569087257611,0.5511247325059884,0.541703287604927,0.3710015216472231,0.5118673069492741,0.4979364308932328,0.0827081236917302,0.06890385034717628,0.06898960177648705,0.05318830161275556
eeg_rest_native,eeg,,rest,demographics_group_device,logistic_regression,20260707,0.6412358133669609,0.44225973237474453,0.589272294190327,0.5560896507789425,0.5943588894408567,0.4074890942607456,0.5762989287579452,0.5517870774197626,0.04687692392610421,0.03477063811399894,0.012973365432381812,0.004302573359179829
eeg_rest_native,eeg,,rest,demographics_group_device,random_forest,20260707,0.636926218893432,0.45044690807388243,0.5807932201374824,0.5686063690412192,0.5837186492924198,0.3930233610789281,0.5597738630525516,0.5308224837945535,0.05320756960101225,0.05742354699495433,0.021019357084930745,0.03778388524666565
eeg_rest_native,eeg,,rest,fnirs_device_only,hist_gradient_boosting,20260707,0.4980681128222112,0.33664987121087625,0.5098441327949524,0.3929875074734888,0.4666144420242781,0.32561352487108725,0.48170439154045713,0.3684757568166301,0.0314536707979331,0.011036346339789005,0.02813974125449531,0.024511750656858733
eeg_rest_native,eeg,,rest,fnirs_device_only,logistic_regression,20260707,0.5011379027772471,0.3420825655697206,0.5102835840540758,0.41852740340113304,0.47082001180361843,0.3240940955443818,0.47457976146500735,0.30539075155733386,0.03031789097362869,0.01798847002533882,0.03570382258906846,0.11313665184379917
eeg_rest_native,eeg,,rest,fnirs_device_only,random_forest,20260707,0.5027088879547896,0.3392071801158673,0.5098441327949524,0.3929875074734888,0.46693925382449974,0.3256822764543792,0.4782418552910356,0.36885628359806616,0.035769634130289885,0.013524903661488119,0.031602277503916865,0.024131223875422658
eeg_rest_native,eeg,,rest,grade_group_only,hist_gradient_boosting,20260707,0.49234675464183664,0.3347946648627094,0.5088548367236891,0.2995453318487026,0.42601508994951615,0.315449725183541,0.4253654663490729,0.4151260340347952,0.06633166469232049,0.01934493967916845,0.08348937037461623,-0.11558070218609262
eeg_rest_native,eeg,,rest,grade_group_only,logistic_regression,20260707,0.49166953265313923,0.3387143640141147,0.5041864632028566,0.28264201546771134,0.4264226969145002,0.31410296604297827,0.41986701822767397,0.4205965904753568,0.06524683573863904,0.02461139797113643,0.08431944497518268,-0.13795457500764546
eeg_rest_native,eeg,,rest,grade_group_only,random_forest,20260707,0.5051693904152921,0.35121819787123904,0.5088548367236891,0.2995453318487026,0.42538457292555654,0.3130581247677129,0.4253654663490729,0.4151260340347952,0.07978481748973554,0.03816007310352615,0.08348937037461623,-0.11558070218609262
eeg_rest_native,eeg,,rest,grade_only,hist_gradient_boosting,20260707,0.5507470671405098,0.3742043034302468,0.5336254516582386,0.4689331185764688,0.5119798234552333,0.35491015399234377,0.46676517168320447,0.45913112164297,0.03876724368527651,0.01929414943790303,0.06686027997503413,0.009801996933498813
eeg_rest_native,eeg,,rest,grade_only,logistic_regression,20260707,0.5527383970006922,0.3770814350071749,0.5287596435137418,0.45592327798277976,0.5024074286369369,0.3486643245100545,0.46676517168320447,0.45913112164297,0.05033096836375528,0.028417110497120368,0.06199447183053736,-0.003207843660190224
eeg_rest_native,eeg,,rest,grade_only,random_forest,20260707,0.5528848807537334,0.37717290556298455,0.5303815795619075,0.4603328827306522,0.5051948658506037,0.3496797506287547,0.46676517168320447,0.45913112164297,0.04769001490312974,0.027493154934229824,0.06361640787870299,0.0012017610876822182
eeg_rest_native,eeg,,rest,group_proxy_only,hist_gradient_boosting,20260707,0.6188280450575533,0.42712317550877893,0.5799355471486619,0.5403828413284133,0.5092942879828125,0.3593270005632763,0.5052245871918003,0.4702528364913898,0.10953375707474078,0.06779617494550261,0.07471095995686161,0.07013000483702347
eeg_rest_native,eeg,,rest,group_proxy_only,logistic_regression,20260707,0.6158835093261321,0.41949864351875255,0.5852620360817082,0.5557962702134972,0.48892455449832495,0.32147828974887904,0.5055769973802761,0.48826724648523956,0.12695895482780717,0.0980203537698735,0.07968503870143218,0.06752902372825764
eeg_rest_native,eeg,,rest,group_proxy_only,random_forest,20260707,0.6173462239036009,0.41830250626157806,0.5852620360817082,0.5557962702134972,0.4975055302924155,0.33068449976234804,0.5055769973802761,0.48826724648523956,0.11984069361118543,0.08761800649923002,0.07968503870143218,0.06752902372825764
