cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,pca_used,pca_n_components,pca_explained_variance_ratio_sum,visual_branch_feature_count,nonvisual_branch_feature_count
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,logistic_regression,20260707,3,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,random_forest,20260707,3,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,random_forest,20260707,3,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,random_forest,20260707,3,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,random_forest,20260707,3,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,random_forest,20260707,3,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,hist_gradient_boosting,20260707,3,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,hist_gradient_boosting,20260707,3,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,hist_gradient_boosting,20260707,3,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,hist_gradient_boosting,20260707,3,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,hist_gradient_boosting,20260707,3,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,logistic_regression,20260707,4,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,logistic_regression,20260707,4,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,logistic_regression,20260707,4,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,logistic_regression,20260707,4,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,logistic_regression,20260707,4,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,random_forest,20260707,4,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,random_forest,20260707,4,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,random_forest,20260707,4,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,random_forest,20260707,4,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,random_forest,20260707,4,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,hist_gradient_boosting,20260707,4,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,hist_gradient_boosting,20260707,4,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,hist_gradient_boosting,20260707,4,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,hist_gradient_boosting,20260707,4,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,hist_gradient_boosting,20260707,4,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,logistic_regression,20260707,4,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,logistic_regression,20260707,4,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,logistic_regression,20260707,4,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,logistic_regression,20260707,4,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,logistic_regression,20260707,4,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,random_forest,20260707,4,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,random_forest,20260707,4,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,random_forest,20260707,4,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,random_forest,20260707,4,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,random_forest,20260707,4,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,hist_gradient_boosting,20260707,4,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,hist_gradient_boosting,20260707,4,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,hist_gradient_boosting,20260707,4,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,hist_gradient_boosting,20260707,4,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,group_proxy_only,hist_gradient_boosting,20260707,4,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,logistic_regression,20260707,1,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,logistic_regression,20260707,1,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,logistic_regression,20260707,1,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,logistic_regression,20260707,1,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,logistic_regression,20260707,1,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,random_forest,20260707,1,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,random_forest,20260707,1,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,random_forest,20260707,1,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,random_forest,20260707,1,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,random_forest,20260707,1,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,hist_gradient_boosting,20260707,1,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,hist_gradient_boosting,20260707,1,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,hist_gradient_boosting,20260707,1,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,hist_gradient_boosting,20260707,1,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,fnirs_device_only,hist_gradient_boosting,20260707,1,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,logistic_regression,20260707,7,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,logistic_regression,20260707,7,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,logistic_regression,20260707,7,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,logistic_regression,20260707,7,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,logistic_regression,20260707,7,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,random_forest,20260707,7,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,random_forest,20260707,7,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,random_forest,20260707,7,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,random_forest,20260707,7,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,random_forest,20260707,7,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,hist_gradient_boosting,20260707,7,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,hist_gradient_boosting,20260707,7,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,hist_gradient_boosting,20260707,7,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,hist_gradient_boosting,20260707,7,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group,hist_gradient_boosting,20260707,7,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,logistic_regression,20260707,8,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,logistic_regression,20260707,8,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,logistic_regression,20260707,8,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,logistic_regression,20260707,8,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,logistic_regression,20260707,8,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,random_forest,20260707,8,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,random_forest,20260707,8,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,random_forest,20260707,8,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,random_forest,20260707,8,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,random_forest,20260707,8,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,hist_gradient_boosting,20260707,8,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,hist_gradient_boosting,20260707,8,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,hist_gradient_boosting,20260707,8,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,hist_gradient_boosting,20260707,8,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,demographics_group_device,hist_gradient_boosting,20260707,8,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,logistic_regression,20260707,3,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,logistic_regression,20260707,3,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,logistic_regression,20260707,3,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,logistic_regression,20260707,3,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,logistic_regression,20260707,3,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,random_forest,20260707,3,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,random_forest,20260707,3,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,random_forest,20260707,3,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,random_forest,20260707,3,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,random_forest,20260707,3,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,hist_gradient_boosting,20260707,3,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,hist_gradient_boosting,20260707,3,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,hist_gradient_boosting,20260707,3,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,hist_gradient_boosting,20260707,3,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,demographics,hist_gradient_boosting,20260707,3,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,logistic_regression,20260707,23,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,logistic_regression,20260707,23,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,logistic_regression,20260707,23,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,logistic_regression,20260707,23,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,logistic_regression,20260707,23,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,random_forest,20260707,23,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,random_forest,20260707,23,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,random_forest,20260707,23,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,random_forest,20260707,23,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,random_forest,20260707,23,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,hist_gradient_boosting,20260707,23,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,hist_gradient_boosting,20260707,23,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,hist_gradient_boosting,20260707,23,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,hist_gradient_boosting,20260707,23,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc,hist_gradient_boosting,20260707,23,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,logistic_regression,20260707,26,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,logistic_regression,20260707,26,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,logistic_regression,20260707,26,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,logistic_regression,20260707,26,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,logistic_regression,20260707,26,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,random_forest,20260707,26,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,random_forest,20260707,26,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,random_forest,20260707,26,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,random_forest,20260707,26,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,random_forest,20260707,26,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,hist_gradient_boosting,20260707,26,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,hist_gradient_boosting,20260707,26,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,hist_gradient_boosting,20260707,26,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,hist_gradient_boosting,20260707,26,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,qc_demographics,hist_gradient_boosting,20260707,26,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,logistic_regression,20260707,380,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,logistic_regression,20260707,380,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,logistic_regression,20260707,380,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,logistic_regression,20260707,380,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,logistic_regression,20260707,380,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,random_forest,20260707,380,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,random_forest,20260707,380,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,random_forest,20260707,380,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,random_forest,20260707,380,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,random_forest,20260707,380,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,hist_gradient_boosting,20260707,380,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,hist_gradient_boosting,20260707,380,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,hist_gradient_boosting,20260707,380,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,hist_gradient_boosting,20260707,380,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal,hist_gradient_boosting,20260707,380,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,logistic_regression,20260707,403,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,logistic_regression,20260707,403,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,logistic_regression,20260707,403,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,logistic_regression,20260707,403,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,logistic_regression,20260707,403,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,random_forest,20260707,403,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,random_forest,20260707,403,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,random_forest,20260707,403,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,random_forest,20260707,403,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,random_forest,20260707,403,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,hist_gradient_boosting,20260707,403,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,hist_gradient_boosting,20260707,403,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,hist_gradient_boosting,20260707,403,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,hist_gradient_boosting,20260707,403,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc,hist_gradient_boosting,20260707,403,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,logistic_regression,20260707,383,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,logistic_regression,20260707,383,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,logistic_regression,20260707,383,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,logistic_regression,20260707,383,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,logistic_regression,20260707,383,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,random_forest,20260707,383,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,random_forest,20260707,383,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,random_forest,20260707,383,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,random_forest,20260707,383,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,random_forest,20260707,383,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,hist_gradient_boosting,20260707,383,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,hist_gradient_boosting,20260707,383,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,hist_gradient_boosting,20260707,383,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,hist_gradient_boosting,20260707,383,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_demographics,hist_gradient_boosting,20260707,383,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,logistic_regression,20260707,406,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,logistic_regression,20260707,406,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,logistic_regression,20260707,406,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,logistic_regression,20260707,406,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,logistic_regression,20260707,406,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,random_forest,20260707,406,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,random_forest,20260707,406,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,random_forest,20260707,406,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,random_forest,20260707,406,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,random_forest,20260707,406,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,406,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,406,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,406,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,406,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,signal_qc_demographics,hist_gradient_boosting,20260707,406,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,logistic_regression,20260707,1,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,logistic_regression,20260707,1,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,logistic_regression,20260707,1,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,logistic_regression,20260707,1,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,logistic_regression,20260707,1,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,random_forest,20260707,1,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,random_forest,20260707,1,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,random_forest,20260707,1,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,random_forest,20260707,1,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,random_forest,20260707,1,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,hist_gradient_boosting,20260707,1,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,hist_gradient_boosting,20260707,1,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,hist_gradient_boosting,20260707,1,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,hist_gradient_boosting,20260707,1,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,age_only,hist_gradient_boosting,20260707,1,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,sex_only,logistic_regression,20260707,1,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,sex_only,logistic_regression,20260707,1,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,sex_only,logistic_regression,20260707,1,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,sex_only,logistic_regression,20260707,1,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,sex_only,logistic_regression,20260707,1,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,sex_only,random_forest,20260707,1,0,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,sex_only,random_forest,20260707,1,1,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,sex_only,random_forest,20260707,1,2,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,sex_only,random_forest,20260707,1,3,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,sex_only,random_forest,20260707,1,4,0,0,,0,0
standard_cv,fnirs_bikom_rest_native,fnirs,bikom,rest,sex_only,hist_gradient_boosting,20260707,1,0,0,0,,0,0
