L_id,A_id,status,reason,lead_in_sec,landmark_corr,lead_in_source,video_duration_sec,duration_mismatch,positive_start_sec,positive_end_sec,neutral_start_sec,neutral_end_sec,negative_start_sec,negative_end_sec
L1322,B12012,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1335,B12034,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1346,B12052,ok,,0.719,0.6902268784095459,landmark,812.666667,,0.719,95.39399999999563,105.39499999999947,193.4799999999986,203.481999999999,329.88000000000005
L1353,B13103,ok,,0.768375,0.2081158395599597,cohort_median,686.899284,,0.768375,96.06937499999948,106.0773750000002,193.8413750000003,203.844375,329.98337500000014
L1363,B13032,ok,,0.768375,0.18332761748375254,cohort_median,636.566016,,0.768375,96.06337500000008,106.06837499999928,193.8363749999993,203.8393749999999,329.9703749999993
L1381,B13088,ok,,0.768375,0.14234209257268837,cohort_median,566.632748,,0.768375,96.0733750000003,106.09037500000012,193.85737499999993,203.86237500000004,329.99037499999974
L1385,B13096,ok,,0.768375,0.11113355231064002,cohort_median,665.699349,,0.768375,96.0793749999997,106.08637500000113,193.85637499999973,203.86537499999974,330.00737499999957
L1391,B13104,ok,,0.768375,0.17642749577674977,cohort_median,758.065886,,0.768375,96.07037499999969,106.07437499999959,193.8453749999993,203.86037499999964,329.99337499999945
L1397,B13124,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L14,A02031,ok,,0.768375,0.5697073916972593,cohort_median,710.333334,,0.768375,95.0753750000007,105.08737499999587,192.8403750000001,202.84837500000174,328.9483750000003
L140,A02217,ok,,0.5605,0.7467855410531102,landmark,644.032683,,0.5605,95.43949999999991,105.45449999999933,193.2514999999998,203.26549999999992,329.42049999999966
