row,L_id,code,condition,trial_in_recording,onset_sample
171661,L3708,11,standard,64,165285
171662,L3708,11,standard,65,166278
171663,L3708,11,standard,66,167293
171664,L3708,11,standard,67,168292
171665,L3708,22,deviant_target,68,169292
171666,L3708,11,standard,69,170310
171667,L3708,11,standard,70,171311
171668,L3708,11,standard,71,172323
171669,L3708,11,standard,72,173322
171670,L3708,22,deviant_target,73,174337
171671,L3708,11,standard,74,175358
171672,L3708,11,standard,75,176356
171673,L3708,22,deviant_target,76,177373
171674,L3708,11,standard,77,178366
171675,L3708,11,standard,78,179366
171676,L3708,11,standard,79,180364
171677,L3708,11,standard,80,181364
171678,L3708,11,standard,81,182363
171679,L3708,11,standard,82,183366
171680,L3708,11,standard,83,184378
171681,L3708,22,deviant_target,84,185393
171682,L3708,11,standard,85,186413
171683,L3708,11,standard,86,217436
171684,L3708,11,standard,87,218449
171685,L3708,11,standard,88,219444
171686,L3708,11,standard,89,220447
171687,L3708,11,standard,90,221446
171688,L3708,11,standard,91,223454
171689,L3708,11,standard,92,224477
171690,L3708,11,standard,93,225487
171691,L3708,11,standard,94,227520
171692,L3708,11,standard,95,228517
171693,L3708,22,deviant_target,96,229516
171694,L3708,11,standard,97,230516
171695,L3708,11,standard,98,231514
171696,L3708,11,standard,99,232518
171697,L3708,11,standard,100,233517
171698,L3708,22,deviant_target,101,234511
171699,L3708,11,standard,102,235528
171700,L3708,11,standard,103,236543
171701,L3708,22,deviant_target,104,237559
171702,L3708,11,standard,105,238563
171703,L3708,11,standard,106,239573
171704,L3708,11,standard,107,240573
171705,L3708,11,standard,108,241572
171706,L3708,11,standard,109,242570
171707,L3708,11,standard,110,243585
171708,L3708,11,standard,111,244606
171709,L3708,22,deviant_target,112,245601
171710,L3708,11,standard,113,246604
171711,L3708,11,standard,114,277665
171712,L3708,11,standard,115,278668
171713,L3708,11,standard,116,279667
171714,L3708,11,standard,117,280670
171715,L3708,11,standard,118,281669
171716,L3708,22,deviant_target,119,282681
171717,L3708,11,standard,120,283697
171718,L3708,11,standard,121,284700
171719,L3708,11,standard,122,285699
171720,L3708,11,standard,123,286694
171721,L3708,11,standard,124,287693
171722,L3708,11,standard,125,288709
171723,L3708,22,deviant_target,126,289711
171724,L3708,11,standard,127,290711
171725,L3708,11,standard,128,291722
171726,L3708,11,standard,129,292743
171727,L3708,11,standard,130,293759
171728,L3708,22,deviant_target,131,294757
171729,L3708,11,standard,132,296768
171730,L3708,22,deviant_target,133,297770
171731,L3708,11,standard,134,298766
171732,L3708,11,standard,135,299764
171733,L3717,11,standard,0,32661
171734,L3717,11,standard,1,33661
171735,L3717,11,standard,2,34659
171736,L3717,11,standard,3,35658
171737,L3717,11,standard,4,36658
171738,L3717,11,standard,5,37652
171739,L3717,11,standard,6,38673
171740,L3717,11,standard,7,39671
171741,L3717,11,standard,8,40671
171742,L3717,11,standard,9,41687
171743,L3717,11,standard,10,42682
171744,L3717,11,standard,11,43680
171745,L3717,11,standard,12,44679
171746,L3717,11,standard,13,46677
171747,L3717,11,standard,14,47676
171748,L3717,22,deviant_target,15,48704
171749,L3717,11,standard,16,51709
171750,L3717,11,standard,17,53707
171751,L3717,22,deviant_target,18,55722
171752,L3717,11,standard,19,56737
171753,L3717,22,deviant_target,20,57733
171754,L3717,11,standard,21,58732
171755,L3717,11,standard,22,59752
171756,L3717,22,deviant_target,23,60762
171757,L3717,11,standard,24,91941
171758,L3717,11,standard,25,92948
171759,L3717,11,standard,26,93968
171760,L3717,11,standard,27,94963
171761,L3717,11,standard,28,95966
171762,L3717,11,standard,29,96965
171763,L3717,11,standard,30,98979
171764,L3717,11,standard,31,99978
171765,L3717,11,standard,32,100995
171766,L3717,11,standard,33,101993
171767,L3717,11,standard,34,102991
171768,L3717,11,standard,35,106021
171769,L3717,11,standard,36,107037
171770,L3717,11,standard,37,108050
171771,L3717,22,deviant_target,38,109049
171772,L3717,22,deviant_target,39,110048
171773,L3717,11,standard,40,111068
171774,L3717,11,standard,41,112080
171775,L3717,11,standard,42,113080
171776,L3717,11,standard,43,114078
171777,L3717,11,standard,44,115082
171778,L3717,22,deviant_target,45,116075
171779,L3717,11,standard,46,117079
171780,L3717,22,deviant_target,47,118093
171781,L3717,11,standard,48,119089
171782,L3717,11,standard,49,120088
171783,L3717,22,deviant_target,50,121107
171784,L3717,11,standard,51,152166
171785,L3717,11,standard,52,153193
171786,L3717,11,standard,53,154192
171787,L3717,11,standard,54,155190
171788,L3717,11,standard,55,156190
171789,L3717,11,standard,56,157189
171790,L3717,11,standard,57,158188
171791,L3717,11,standard,58,159200
171792,L3717,11,standard,59,160197
171793,L3717,11,standard,60,161202
171794,L3717,11,standard,61,162202
171795,L3717,11,standard,62,164195
171796,L3717,11,standard,63,165198
171797,L3717,11,standard,64,166214
171798,L3717,11,standard,65,167208
171799,L3717,11,standard,66,168228
171800,L3717,22,deviant_target,67,169227
171801,L3717,22,deviant_target,68,170226
171802,L3717,11,standard,69,171225
171803,L3717,11,standard,70,172224
171804,L3717,11,standard,71,173240
171805,L3717,11,standard,72,175255
171806,L3717,11,standard,73,177263
171807,L3717,22,deviant_target,74,178281
171808,L3717,11,standard,75,179301
171809,L3717,22,deviant_target,76,181316
171810,L3717,11,standard,77,212350
171811,L3717,11,standard,78,213367
171812,L3717,11,standard,79,214362
171813,L3717,11,standard,80,218396
171814,L3717,11,standard,81,219395
171815,L3717,11,standard,82,220395
171816,L3717,11,standard,83,221394
171817,L3717,11,standard,84,222392
171818,L3717,11,standard,85,223391
171819,L3717,11,standard,86,224389
171820,L3717,11,standard,87,225388
171821,L3717,11,standard,88,227400
171822,L3717,22,deviant_target,89,229418
171823,L3717,22,deviant_target,90,230429
171824,L3717,11,standard,91,232431
171825,L3717,11,standard,92,233448
171826,L3717,11,standard,93,235441
171827,L3717,22,deviant_target,94,236462
171828,L3717,11,standard,95,237478
171829,L3717,22,deviant_target,96,238472
171830,L3717,11,standard,97,239476
171831,L3717,11,standard,98,240475
171832,L3717,22,deviant_target,99,241473
171833,L3717,11,standard,100,274540
171834,L3717,11,standard,101,275536
171835,L3717,11,standard,102,276538
171836,L3717,11,standard,103,277556
171837,L3717,11,standard,104,278571
171838,L3717,11,standard,105,279565
171839,L3717,11,standard,106,281600
171840,L3717,11,standard,107,282612
171841,L3717,11,standard,108,283632
171842,L3717,11,standard,109,285643
171843,L3717,11,standard,110,288677
171844,L3717,22,deviant_target,111,289688
171845,L3717,22,deviant_target,112,290708
171846,L3717,11,standard,113,291720
171847,L3717,11,standard,114,292718
171848,L3717,11,standard,115,295753
171849,L3717,11,standard,116,297768
171850,L3717,22,deviant_target,117,298767
171851,L3717,11,standard,118,299760
171852,L3722,11,standard,0,32459
171853,L3722,11,standard,1,33456
171854,L3722,11,standard,2,34450
171855,L3722,11,standard,3,37432
171856,L3722,22,deviant_target,4,38426
171857,L3722,11,standard,5,39420
171858,L3722,22,deviant_target,6,40414
171859,L3722,11,standard,7,41408
171860,L3722,11,standard,8,42402
171861,L3722,11,standard,9,44390
171862,L3722,11,standard,10,45383
171863,L3722,11,standard,11,46378
171864,L3722,11,standard,12,47372
171865,L3722,11,standard,13,48365
171866,L3722,11,standard,14,49359
171867,L3722,22,deviant_target,15,50353
171868,L3722,11,standard,16,51342
171869,L3722,22,deviant_target,17,52335
171870,L3722,11,standard,18,53329
171871,L3722,11,standard,19,54323
171872,L3722,11,standard,20,55316
171873,L3722,11,standard,21,56310
171874,L3722,11,standard,22,57305
171875,L3722,22,deviant_target,23,58299
171876,L3722,11,standard,24,60287
171877,L3722,11,standard,25,61280
171878,L3722,11,standard,26,92337
171879,L3722,11,standard,27,93335
171880,L3722,11,standard,28,94329
171881,L3722,11,standard,29,95322
171882,L3722,11,standard,30,96317
171883,L3722,11,standard,31,97310
171884,L3722,22,deviant_target,32,98299
171885,L3722,11,standard,33,99293
171886,L3722,22,deviant_target,34,100287
171887,L3722,11,standard,35,101281
171888,L3722,11,standard,36,102274
171889,L3722,11,standard,37,103268
171890,L3722,11,standard,38,104262
171891,L3722,11,standard,39,105256
171892,L3722,11,standard,40,106250
171893,L3722,11,standard,41,107244
171894,L3722,11,standard,42,108238
171895,L3722,11,standard,43,109232
171896,L3722,22,deviant_target,44,110226
171897,L3722,11,standard,45,111219
171898,L3722,22,deviant_target,46,112214
171899,L3722,11,standard,47,113208
171900,L3722,11,standard,48,114202
171901,L3722,11,standard,49,115195
171902,L3722,11,standard,50,116189
171903,L3722,11,standard,51,117183
171904,L3722,22,deviant_target,52,118177
171905,L3722,11,standard,53,119171
171906,L3722,11,standard,54,120165
171907,L3722,11,standard,55,152164
171908,L3722,11,standard,56,153159
171909,L3722,11,standard,57,154153
171910,L3722,11,standard,58,155147
171911,L3722,11,standard,59,156141
171912,L3722,11,standard,60,157135
171913,L3722,22,deviant_target,61,158129
171914,L3722,11,standard,62,159123
171915,L3722,22,deviant_target,63,160117
171916,L3722,11,standard,64,161111
171917,L3722,11,standard,65,164092
171918,L3722,11,standard,66,165086
171919,L3722,11,standard,67,166080
171920,L3722,11,standard,68,167074
171921,L3722,11,standard,69,169062
171922,L3722,22,deviant_target,70,170056
171923,L3722,11,standard,71,171050
171924,L3722,22,deviant_target,72,172044
171925,L3722,11,standard,73,173038
171926,L3722,11,standard,74,174027
171927,L3722,11,standard,75,175020
171928,L3722,11,standard,76,176014
171929,L3722,22,deviant_target,77,178001
171930,L3722,11,standard,78,178995
171931,L3722,11,standard,79,179989
171932,L3722,11,standard,80,180984
171933,L3722,11,standard,81,211995
171934,L3722,11,standard,82,212989
171935,L3722,11,standard,83,213977
171936,L3722,11,standard,84,214972
171937,L3722,11,standard,85,215965
171938,L3722,11,standard,86,216959
171939,L3722,22,deviant_target,87,217947
171940,L3722,11,standard,88,218935
171941,L3722,11,standard,89,220923
171942,L3722,11,standard,90,222911
171943,L3722,11,standard,91,223904
171944,L3722,11,standard,92,224898
171945,L3722,11,standard,93,225892
171946,L3722,11,standard,94,226886
171947,L3722,11,standard,95,227880
171948,L3722,11,standard,96,228874
171949,L3722,22,deviant_target,97,229868
171950,L3722,11,standard,98,230862
171951,L3722,22,deviant_target,99,231850
171952,L3722,11,standard,100,232844
171953,L3722,11,standard,101,233832
171954,L3722,11,standard,102,234826
171955,L3722,11,standard,103,235819
171956,L3722,11,standard,104,236813
171957,L3722,22,deviant_target,105,237807
171958,L3722,11,standard,106,238802
171959,L3722,11,standard,107,239796
171960,L3722,11,standard,108,240789
171961,L3722,11,standard,109,271800
171962,L3722,11,standard,110,272795
171963,L3722,11,standard,111,273789
171964,L3722,11,standard,112,274784
171965,L3722,11,standard,113,275778
171966,L3722,11,standard,114,276771
171967,L3722,22,deviant_target,115,277765
171968,L3722,11,standard,116,278759
171969,L3722,22,deviant_target,117,279753
171970,L3722,11,standard,118,280747
171971,L3722,11,standard,119,281741
171972,L3722,11,standard,120,282735
171973,L3722,11,standard,121,283728
171974,L3722,11,standard,122,284722
171975,L3722,11,standard,123,285717
171976,L3722,11,standard,124,286711
171977,L3722,11,standard,125,287704
171978,L3722,11,standard,126,288698
171979,L3722,22,deviant_target,127,289692
171980,L3722,11,standard,128,290686
171981,L3722,22,deviant_target,129,291680
171982,L3722,11,standard,130,292668
171983,L3722,11,standard,131,294656
171984,L3722,11,standard,132,295649
171985,L3722,11,standard,133,296643
171986,L3722,22,deviant_target,134,297637
171987,L3722,11,standard,135,298626
171988,L3722,11,standard,136,299620
171989,L3723,11,standard,0,32195
171990,L3723,11,standard,1,33194
171991,L3723,11,standard,2,34195
171992,L3723,11,standard,3,35211
171993,L3723,11,standard,4,36211
171994,L3723,11,standard,5,37211
171995,L3723,11,standard,6,38215
171996,L3723,11,standard,7,39215
171997,L3723,11,standard,8,40211
171998,L3723,11,standard,9,41211
171999,L3723,22,deviant_target,10,42211
172000,L3723,11,standard,11,43211
172001,L3723,22,deviant_target,12,44211
172002,L3723,11,standard,13,45211
172003,L3723,22,deviant_target,14,46211
172004,L3723,11,standard,15,47211
172005,L3723,11,standard,16,48211
172006,L3723,11,standard,17,49211
172007,L3723,11,standard,18,50211
172008,L3723,11,standard,19,51211
172009,L3723,11,standard,20,52211
172010,L3723,11,standard,21,53211
172011,L3723,11,standard,22,54211
172012,L3723,11,standard,23,55212
172013,L3723,22,deviant_target,24,56228
172014,L3723,11,standard,25,57229
172015,L3723,11,standard,26,58232
172016,L3723,11,standard,27,59229
172017,L3723,11,standard,28,60228
172018,L3723,22,deviant_target,29,61228
172019,L3723,11,standard,30,92257
172020,L3723,11,standard,31,93262
172021,L3723,11,standard,32,94265
172022,L3723,11,standard,33,95262
172023,L3723,11,standard,34,96262
172024,L3723,11,standard,35,97262
172025,L3723,11,standard,36,98265
172026,L3723,11,standard,37,99262
172027,L3723,11,standard,38,100266
172028,L3723,11,standard,39,101266
172029,L3723,22,deviant_target,40,102278
172030,L3723,11,standard,41,103279
172031,L3723,22,deviant_target,42,104297
172032,L3723,11,standard,43,105295
172033,L3723,22,deviant_target,44,106295
172034,L3723,11,standard,45,107295
172035,L3723,11,standard,46,108295
172036,L3723,11,standard,47,109295
172037,L3723,11,standard,48,110296
172038,L3723,11,standard,49,111295
172039,L3723,11,standard,50,112295
172040,L3723,11,standard,51,113295
172041,L3723,11,standard,52,114295
172042,L3723,11,standard,53,115295
172043,L3723,22,deviant_target,54,116295
172044,L3723,11,standard,55,117299
172045,L3723,11,standard,56,118295
172046,L3723,11,standard,57,119295
172047,L3723,11,standard,58,120299
172048,L3723,22,deviant_target,59,121295
172049,L3723,11,standard,60,152360
172050,L3723,11,standard,61,153363
172051,L3723,11,standard,62,154362
172052,L3723,11,standard,63,155363
172053,L3723,11,standard,64,156366
172054,L3723,11,standard,65,157366
172055,L3723,11,standard,66,158362
172056,L3723,11,standard,67,159362
172057,L3723,11,standard,68,160363
172058,L3723,11,standard,69,161379
172059,L3723,22,deviant_target,70,162383
172060,L3723,11,standard,71,163379
172061,L3723,22,deviant_target,72,164383
172062,L3723,11,standard,73,165379
172063,L3723,22,deviant_target,74,166379
172064,L3723,11,standard,75,167383
172065,L3723,11,standard,76,168383
172066,L3723,11,standard,77,169379
172067,L3723,11,standard,78,170379
172068,L3723,11,standard,79,171379
172069,L3723,11,standard,80,172379
172070,L3723,11,standard,81,173379
172071,L3723,11,standard,82,174383
172072,L3723,11,standard,83,175379
172073,L3723,22,deviant_target,84,176379
172074,L3723,11,standard,85,177379
172075,L3723,11,standard,86,178379
172076,L3723,11,standard,87,179379
172077,L3723,11,standard,88,180379
172078,L3723,22,deviant_target,89,181379
172079,L3723,11,standard,90,212395
172080,L3723,11,standard,91,213397
172081,L3723,11,standard,92,214396
172082,L3723,11,standard,93,215397
172083,L3723,11,standard,94,216397
172084,L3723,11,standard,95,217397
172085,L3723,11,standard,96,218396
172086,L3723,11,standard,97,219397
172087,L3723,11,standard,98,220397
172088,L3723,11,standard,99,221400
172089,L3723,22,deviant_target,100,222396
172090,L3723,11,standard,101,223396
172091,L3723,22,deviant_target,102,224397
172092,L3723,11,standard,103,225417
172093,L3723,22,deviant_target,104,226413
172094,L3723,11,standard,105,227413
172095,L3723,11,standard,106,228417
172096,L3723,11,standard,107,229413
172097,L3723,11,standard,108,230413
172098,L3723,11,standard,109,231413
172099,L3723,11,standard,110,232413
172100,L3723,11,standard,111,233430
172101,L3723,11,standard,112,234430
172102,L3723,11,standard,113,235429
172103,L3723,22,deviant_target,114,236430
172104,L3723,11,standard,115,237430
172105,L3723,11,standard,116,238446
172106,L3723,11,standard,117,239447
172107,L3723,11,standard,118,240447
172108,L3723,22,deviant_target,119,241447
172109,L3723,11,standard,120,272478
172110,L3723,11,standard,121,273481
172111,L3723,11,standard,122,274501
172112,L3723,11,standard,123,275513
172113,L3723,11,standard,124,276514
172114,L3723,11,standard,125,277530
172115,L3723,11,standard,126,278534
172116,L3723,11,standard,127,279533
172117,L3723,11,standard,128,280531
172118,L3723,11,standard,129,281531
172119,L3723,22,deviant_target,130,282530
172120,L3723,11,standard,131,283530
172121,L3723,22,deviant_target,132,284530
172122,L3723,11,standard,133,285530
172123,L3723,22,deviant_target,134,286534
172124,L3723,11,standard,135,287533
172125,L3723,11,standard,136,288530
172126,L3723,11,standard,137,289530
172127,L3723,11,standard,138,290534
172128,L3723,11,standard,139,291530
172129,L3723,11,standard,140,292530
172130,L3723,11,standard,141,293530
172131,L3723,11,standard,142,294534
172132,L3723,11,standard,143,295534
172133,L3723,22,deviant_target,144,296534
172134,L3723,11,standard,145,297530
172135,L3723,11,standard,146,298530
172136,L3723,11,standard,147,299530
172137,L3727,11,standard,0,31762
172138,L3727,11,standard,1,32756
172139,L3727,11,standard,2,33750
172140,L3727,11,standard,3,35738
172141,L3727,11,standard,4,36732
172142,L3727,11,standard,5,39714
172143,L3727,11,standard,6,40708
172144,L3727,22,deviant_target,7,41702
172145,L3727,11,standard,8,42695
172146,L3727,11,standard,9,43689
172147,L3727,11,standard,10,44683
172148,L3727,11,standard,11,45677
172149,L3727,11,standard,12,46671
172150,L3727,22,deviant_target,13,47665
172151,L3727,11,standard,14,48659
172152,L3727,11,standard,15,49653
172153,L3727,11,standard,16,50647
172154,L3727,22,deviant_target,17,51641
172155,L3727,11,standard,18,52635
172156,L3727,11,standard,19,54623
172157,L3727,11,standard,20,55617
172158,L3727,11,standard,21,56610
172159,L3727,11,standard,22,57605
172160,L3727,11,standard,23,58598
172161,L3727,11,standard,24,59587
172162,L3727,22,deviant_target,25,60580
172163,L3727,11,standard,26,91642
172164,L3727,11,standard,27,92641
172165,L3727,11,standard,28,93634
172166,L3727,11,standard,29,94629
172167,L3727,11,standard,30,95623
172168,L3727,11,standard,31,96617
172169,L3727,11,standard,32,97611
172170,L3727,11,standard,33,98605
172171,L3727,22,deviant_target,34,101586
172172,L3727,11,standard,35,102581
172173,L3727,11,standard,36,103574
172174,L3727,11,standard,37,104568
172175,L3727,11,standard,38,105562
172176,L3727,11,standard,39,106556
172177,L3727,22,deviant_target,40,107550
172178,L3727,11,standard,41,108544
172179,L3727,11,standard,42,109538
172180,L3727,11,standard,43,110532
172181,L3727,22,deviant_target,44,111526
172182,L3727,11,standard,45,112519
172183,L3727,22,deviant_target,46,113513
172184,L3727,11,standard,47,114508
172185,L3727,11,standard,48,115501
172186,L3727,11,standard,49,116496
172187,L3727,11,standard,50,117490
172188,L3727,11,standard,51,118483
172189,L3727,11,standard,52,119477
172190,L3727,22,deviant_target,53,120471
172191,L3727,11,standard,54,151483
172192,L3727,11,standard,55,152477
172193,L3727,11,standard,56,153471
172194,L3727,11,standard,57,155459
172195,L3727,11,standard,58,156453
172196,L3727,11,standard,59,157448
172197,L3727,11,standard,60,159435
172198,L3727,11,standard,61,160429
172199,L3727,22,deviant_target,62,161423
172200,L3727,11,standard,63,162417
172201,L3727,11,standard,64,163411
172202,L3727,11,standard,65,164405
172203,L3727,11,standard,66,165399
172204,L3727,11,standard,67,166392
172205,L3727,22,deviant_target,68,167380
172206,L3727,11,standard,69,168374
172207,L3727,22,deviant_target,70,171356
172208,L3727,11,standard,71,172350
172209,L3727,22,deviant_target,72,173344
172210,L3727,11,standard,73,174338
172211,L3727,11,standard,74,175332
172212,L3727,11,standard,75,176326
172213,L3727,11,standard,76,177319
172214,L3727,11,standard,77,178313
172215,L3727,11,standard,78,179307
172216,L3727,22,deviant_target,79,180296
172217,L3727,11,standard,80,211302
172218,L3727,11,standard,81,212295
172219,L3727,11,standard,82,213289
172220,L3727,11,standard,83,214283
172221,L3727,11,standard,84,215277
172222,L3727,11,standard,85,216271
172223,L3727,11,standard,86,217260
172224,L3727,11,standard,87,218253
172225,L3727,11,standard,88,219247
172226,L3727,11,standard,89,220241
172227,L3727,22,deviant_target,90,221235
172228,L3727,11,standard,91,222229
172229,L3727,11,standard,92,223222
172230,L3727,11,standard,93,224217
172231,L3727,11,standard,94,225211
172232,L3727,11,standard,95,226204
172233,L3727,22,deviant_target,96,227198
172234,L3727,11,standard,97,228192
172235,L3727,11,standard,98,229187
172236,L3727,11,standard,99,230181
172237,L3727,22,deviant_target,100,231174
172238,L3727,11,standard,101,232168
172239,L3727,22,deviant_target,102,233162
172240,L3727,11,standard,103,234156
172241,L3727,11,standard,104,235144
172242,L3727,11,standard,105,236138
172243,L3727,11,standard,106,237132
172244,L3727,11,standard,107,238125
172245,L3727,11,standard,108,239120
172246,L3727,22,deviant_target,109,240113
172247,L3727,11,standard,110,271119
172248,L3727,11,standard,111,272113
172249,L3727,11,standard,112,273102
172250,L3727,11,standard,113,274095
172251,L3727,11,standard,114,275089
172252,L3727,11,standard,115,277077
172253,L3727,11,standard,116,278071
172254,L3727,11,standard,117,279060
172255,L3727,11,standard,118,280053
172256,L3727,22,deviant_target,119,281047
172257,L3727,11,standard,120,282041
172258,L3727,11,standard,121,283035
172259,L3727,11,standard,122,284029
172260,L3727,11,standard,123,286017
172261,L3727,22,deviant_target,124,287011
172262,L3727,11,standard,125,288004
172263,L3727,11,standard,126,288998
172264,L3727,11,standard,127,289993
172265,L3727,22,deviant_target,128,290986
172266,L3727,11,standard,129,291980
172267,L3727,22,deviant_target,130,292969
172268,L3727,11,standard,131,293962
172269,L3727,11,standard,132,294956
172270,L3727,11,standard,133,295950
172271,L3727,11,standard,134,296944
172272,L3727,11,standard,135,297938
172273,L3727,11,standard,136,298932
172274,L3727,22,deviant_target,137,299925
172275,L3736,11,standard,0,30935
172276,L3736,11,standard,1,31933
172277,L3736,11,standard,2,32928
172278,L3736,11,standard,3,33921
172279,L3736,11,standard,4,34915
172280,L3736,11,standard,5,35909
172281,L3736,11,standard,6,36903
172282,L3736,11,standard,7,37897
172283,L3736,11,standard,8,38892
172284,L3736,11,standard,9,39885
172285,L3736,11,standard,10,42867
172286,L3736,11,standard,11,43861
172287,L3736,11,standard,12,44854
172288,L3736,22,deviant_target,13,45844
172289,L3736,11,standard,14,46837
172290,L3736,11,standard,15,48824
172291,L3736,11,standard,16,50812
172292,L3736,11,standard,17,51806
172293,L3736,11,standard,18,52800
172294,L3736,11,standard,19,53794
172295,L3736,11,standard,20,54788
172296,L3736,22,deviant_target,21,55782
172297,L3736,22,deviant_target,22,56770
172298,L3736,11,standard,23,57764
172299,L3736,11,standard,24,58757
172300,L3736,22,deviant_target,25,59752
172301,L3736,11,standard,26,90813
172302,L3736,11,standard,27,91807
172303,L3736,11,standard,28,92800
172304,L3736,11,standard,29,93794
172305,L3736,11,standard,30,94788
172306,L3736,11,standard,31,95782
172307,L3736,11,standard,32,96776
172308,L3736,11,standard,33,97770
172309,L3736,11,standard,34,98764
172310,L3736,11,standard,35,99757
172311,L3736,11,standard,36,100752
172312,L3736,22,deviant_target,37,101745
172313,L3736,11,standard,38,102739
172314,L3736,11,standard,39,103734
172315,L3736,11,standard,40,104728
172316,L3736,22,deviant_target,41,105721
172317,L3736,11,standard,42,106715
172318,L3736,11,standard,43,107709
172319,L3736,11,standard,44,108703
172320,L3736,11,standard,45,109697
172321,L3736,11,standard,46,110691
172322,L3736,11,standard,47,111684
172323,L3736,11,standard,48,112679
172324,L3736,11,standard,49,113667
172325,L3736,22,deviant_target,50,116649
172326,L3736,11,standard,51,117642
172327,L3736,11,standard,52,118636
172328,L3736,22,deviant_target,53,119625
172329,L3736,11,standard,54,151618
172330,L3736,11,standard,55,152613
172331,L3736,11,standard,56,153606
172332,L3736,11,standard,57,154599
172333,L3736,11,standard,58,155594
172334,L3736,11,standard,59,156588
172335,L3736,11,standard,60,157582
172336,L3736,11,standard,61,158576
172337,L3736,11,standard,62,159570
172338,L3736,11,standard,63,160563
172339,L3736,22,deviant_target,64,161557
172340,L3736,11,standard,65,162552
172341,L3736,11,standard,66,163545
172342,L3736,11,standard,67,164539
172343,L3736,22,deviant_target,68,165534
172344,L3736,11,standard,69,166527
172345,L3736,11,standard,70,167521
172346,L3736,11,standard,71,168515
172347,L3736,11,standard,72,169509
172348,L3736,11,standard,73,170503
172349,L3736,11,standard,74,171497
172350,L3736,11,standard,75,174478
172351,L3736,22,deviant_target,76,175473
172352,L3736,22,deviant_target,77,176467
172353,L3736,11,standard,78,177460
172354,L3736,11,standard,79,178454
172355,L3736,22,deviant_target,80,179449
172356,L3736,11,standard,81,210461
172357,L3736,11,standard,82,211455
172358,L3736,11,standard,83,212448
172359,L3736,11,standard,84,213442
172360,L3736,11,standard,85,214436
172361,L3736,11,standard,86,215425
172362,L3736,11,standard,87,218406
172363,L3736,11,standard,88,219400
172364,L3736,11,standard,89,220394
172365,L3736,22,deviant_target,90,221388
172366,L3736,11,standard,91,222382
172367,L3736,11,standard,92,223376
172368,L3736,11,standard,93,224369
172369,L3736,11,standard,94,226357
172370,L3736,11,standard,95,227351
172371,L3736,11,standard,96,228346
172372,L3736,11,standard,97,229339
172373,L3736,11,standard,98,230333
172374,L3736,11,standard,99,231327
172375,L3736,11,standard,100,232321
172376,L3736,11,standard,101,233315
172377,L3736,11,standard,102,234309
172378,L3736,22,deviant_target,103,235303
172379,L3736,22,deviant_target,104,236297
172380,L3736,11,standard,105,237291
172381,L3736,11,standard,106,238285
172382,L3736,22,deviant_target,107,239279
172383,L3736,11,standard,108,270290
172384,L3736,11,standard,109,271285
172385,L3736,11,standard,110,272278
172386,L3736,11,standard,111,273273
172387,L3736,11,standard,112,274266
172388,L3736,11,standard,113,275260
172389,L3736,11,standard,114,276254
172390,L3736,11,standard,115,277248
172391,L3736,11,standard,116,278242
172392,L3736,11,standard,117,279237
172393,L3736,11,standard,118,280230
172394,L3736,22,deviant_target,119,281224
172395,L3736,11,standard,120,282219
172396,L3736,11,standard,121,283212
172397,L3736,11,standard,122,284206
172398,L3736,22,deviant_target,123,285199
172399,L3736,11,standard,124,289170
172400,L3736,11,standard,125,290164
172401,L3736,11,standard,126,291157
172402,L3736,11,standard,127,292152
172403,L3736,11,standard,128,293146
172404,L3736,11,standard,129,294139
172405,L3736,22,deviant_target,130,295133
172406,L3736,22,deviant_target,131,296127
172407,L3736,11,standard,132,297121
172408,L3736,11,standard,133,298115
172409,L3736,22,deviant_target,134,299109
172410,L3739,11,standard,0,33353
172411,L3739,11,standard,1,34353
172412,L3739,11,standard,2,35352
172413,L3739,11,standard,3,36350
172414,L3739,11,standard,4,37366
172415,L3739,11,standard,5,38362
172416,L3739,11,standard,6,39360
172417,L3739,11,standard,7,40358
172418,L3739,22,deviant_target,8,41359
172419,L3739,11,standard,9,42373
172420,L3739,11,standard,10,43388
172421,L3739,11,standard,11,44405
172422,L3739,11,standard,12,45409
172423,L3739,22,deviant_target,13,46404
172424,L3739,11,standard,14,47422
172425,L3739,11,standard,15,48433
172426,L3739,11,standard,16,49433
172427,L3739,11,standard,17,50449
172428,L3739,22,deviant_target,18,51452
172429,L3739,11,standard,19,52447
172430,L3739,22,deviant_target,20,53467
172431,L3739,11,standard,21,54466
172432,L3739,11,standard,22,55481
172433,L3739,11,standard,23,56477
172434,L3739,11,standard,24,57492
172435,L3739,22,deviant_target,25,58491
172436,L3739,11,standard,26,59489
172437,L3739,11,standard,27,60489
172438,L3739,11,standard,28,91610
172439,L3739,11,standard,29,92630
172440,L3739,11,standard,30,93645
172441,L3739,11,standard,31,94645
172442,L3739,11,standard,32,95638
172443,L3739,11,standard,33,96659
172444,L3739,11,standard,34,97658
172445,L3739,11,standard,35,98657
172446,L3739,11,standard,36,99651
172447,L3739,11,standard,37,100650
172448,L3739,22,deviant_target,38,101653
172449,L3739,11,standard,39,102648
172450,L3739,11,standard,40,103668
172451,L3739,11,standard,41,104683
172452,L3739,11,standard,42,105677
172453,L3739,22,deviant_target,43,106695
172454,L3739,11,standard,44,107693
172455,L3739,11,standard,45,108714
172456,L3739,11,standard,46,109712
172457,L3739,11,standard,47,110712
172458,L3739,22,deviant_target,48,111705
