task,task_dir,subject_dir,L_id,data_file,evt_file,data_file_size_bytes,evt_file_size_bytes,data_header_status,evt_header_status,n_channels,sampling_rate_hz,n_records,record_duration_sec,duration_sec,channel_labels,qc_status,qc_issues
rest,1_rest-1334,1_L347,L347,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L347/1_L347_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L347/1_L347_evt.bdf,30632448,1071,ok,ok,32,1000.0,319,1.0,319.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3478,L3478,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3478/1_L3478_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3478/1_L3478_evt.bdf,31208448,1071,ok,ok,32,1000.0,325,1.0,325.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3479,L3479,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3479/1_L3479_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3479/1_L3479_evt.bdf,32648448,1071,ok,ok,32,1000.0,340,1.0,340.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L348,L348,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L348/1_L348_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L348/1_L348_evt.bdf,29960448,1071,ok,ok,32,1000.0,312,1.0,312.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3481,L3481,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3481/1_L3481_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3481/1_L3481_evt.bdf,31880448,768,ok,ok,32,1000.0,332,1.0,332.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3486,L3486,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3486/1_L3486_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3486/1_L3486_evt.bdf,34088448,1071,ok,ok,32,1000.0,355,1.0,355.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3487,L3487,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3487/1_L3487_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3487/1_L3487_evt.bdf,31976448,1071,ok,ok,32,1000.0,333,1.0,333.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3488,L3488,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3488/1_L3488_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3488/1_L3488_evt.bdf,30536448,1071,ok,ok,32,1000.0,318,1.0,318.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L349,L349,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L349/1_L349_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L349/1_L349_evt.bdf,30536448,1374,ok,ok,32,1000.0,318,1.0,318.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3492,L3492,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3492/1_L3492_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3492/1_L3492_evt.bdf,32168448,1071,ok,ok,32,1000.0,335,1.0,335.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3493,L3493,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3493/1_L3493_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3493/1_L3493_evt.bdf,29960448,1071,ok,ok,32,1000.0,312,1.0,312.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3496,L3496,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3496/1_L3496_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3496/1_L3496_evt.bdf,37544448,1071,ok,ok,32,1000.0,391,1.0,391.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3497,L3497,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3497/1_L3497_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3497/1_L3497_evt.bdf,29864448,1071,ok,ok,32,1000.0,311,1.0,311.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3498,L3498,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3498/1_L3498_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3498/1_L3498_evt.bdf,30056448,1071,ok,ok,32,1000.0,313,1.0,313.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3499,L3499,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3499/1_L3499_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3499/1_L3499_evt.bdf,30824448,1071,ok,ok,32,1000.0,321,1.0,321.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L350,L350,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L350/1_L350_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L350/1_L350_evt.bdf,30152448,1071,ok,ok,32,1000.0,314,1.0,314.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3500,L3500,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3500/1_L3500_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3500/1_L3500_evt.bdf,30536448,1071,ok,ok,32,1000.0,318,1.0,318.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3501,L3501,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3501/1_L3501_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3501/1_L3501_evt.bdf,29864448,1071,ok,ok,32,1000.0,311,1.0,311.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3502,L3502,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3502/1_L3502_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3502/1_L3502_evt.bdf,44456448,1071,ok,ok,32,1000.0,463,1.0,463.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3503,L3503,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3503/1_L3503_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3503/1_L3503_evt.bdf,32744448,1071,ok,ok,32,1000.0,341,1.0,341.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3505,L3505,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3505/1_L3505_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3505/1_L3505_evt.bdf,32072448,1071,ok,ok,32,1000.0,334,1.0,334.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3506,L3506,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3506/1_L3506_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3506/1_L3506_evt.bdf,30728448,1071,ok,ok,32,1000.0,320,1.0,320.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3507,L3507,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3507/1_L3507_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3507/1_L3507_evt.bdf,39176448,1071,ok,ok,32,1000.0,408,1.0,408.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3509,L3509,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3509/1_L3509_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3509/1_L3509_evt.bdf,30920448,1071,ok,ok,32,1000.0,322,1.0,322.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3510,L3510,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3510/1_L3510_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3510/1_L3510_evt.bdf,30920448,1071,ok,ok,32,1000.0,322,1.0,322.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3512,L3512,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3512/1_L3512_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3512/1_L3512_evt.bdf,30152448,1071,ok,ok,32,1000.0,314,1.0,314.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3514,L3514,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3514/1_L3514_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3514/1_L3514_evt.bdf,34376448,1071,ok,ok,32,1000.0,358,1.0,358.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3515,L3515,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3515/1_L3515_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3515/1_L3515_evt.bdf,32648448,1071,ok,ok,32,1000.0,340,1.0,340.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3516,L3516,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3516/1_L3516_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3516/1_L3516_evt.bdf,33704448,1071,ok,ok,32,1000.0,351,1.0,351.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3517,L3517,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3517/1_L3517_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3517/1_L3517_evt.bdf,31304448,1071,ok,ok,32,1000.0,326,1.0,326.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3518,L3518,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3518/1_L3518_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3518/1_L3518_evt.bdf,56072448,1071,ok,ok,32,1000.0,584,1.0,584.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3519,L3519,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3519/1_L3519_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3519/1_L3519_evt.bdf,32264448,1071,ok,ok,32,1000.0,336,1.0,336.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3520,L3520,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3520/1_L3520_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3520/1_L3520_evt.bdf,30632448,1071,ok,ok,32,1000.0,319,1.0,319.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3521,L3521,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3521/1_L3521_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3521/1_L3521_evt.bdf,29864448,1071,ok,ok,32,1000.0,311,1.0,311.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3522,L3522,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3522/1_L3522_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3522/1_L3522_evt.bdf,31784448,1071,ok,ok,32,1000.0,331,1.0,331.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3527,L3527,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3527/1_L3527_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3527/1_L3527_evt.bdf,30056448,1071,ok,ok,32,1000.0,313,1.0,313.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3528,L3528,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3528/1_L3528_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3528/1_L3528_evt.bdf,32936448,1071,ok,ok,32,1000.0,343,1.0,343.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3529,L3529,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3529/1_L3529_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3529/1_L3529_evt.bdf,41960448,1071,ok,ok,32,1000.0,437,1.0,437.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L353,L353,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L353/1_L353_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L353/1_L353_evt.bdf,30440448,1071,ok,ok,32,1000.0,317,1.0,317.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3530,L3530,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3530/1_L3530_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3530/1_L3530_evt.bdf,31112448,1071,ok,ok,32,1000.0,324,1.0,324.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3531,L3531,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3531/1_L3531_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3531/1_L3531_evt.bdf,30440448,1071,ok,ok,32,1000.0,317,1.0,317.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3532,L3532,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3532/1_L3532_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3532/1_L3532_evt.bdf,31496448,1071,ok,ok,32,1000.0,328,1.0,328.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3533,L3533,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3533/1_L3533_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3533/1_L3533_evt.bdf,32552448,1071,ok,ok,32,1000.0,339,1.0,339.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3534,L3534,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3534/1_L3534_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3534/1_L3534_evt.bdf,31496448,1071,ok,ok,32,1000.0,328,1.0,328.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3535,L3535,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3535/1_L3535_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3535/1_L3535_evt.bdf,31112448,1071,ok,ok,32,1000.0,324,1.0,324.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
rest,1_rest-1334,1_L3536,L3536,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3536/1_L3536_data.bdf,/home/qiangminc/codes/data4_qiangminc/datasets_qiangmin/chongqing/脑电/1_rest-1334/1_L3536/1_L3536_evt.bdf,43208448,1071,ok,ok,32,1000.0,450,1.0,450.0,Fp1|Fp2|Fz|F3|F4|F7|F8|FC1|FC2|FC5|FC6|Cz|C3|C4|T7|T8|A1|A2|CP1|CP2|CP5|CP6|Pz|P3|P4|P7|P8|PO3|PO4|Oz|O1|O2,ok,
