cv_protocol,cohort_name,modality,device,task,model,comparison,auroc_diff,auroc_diff_ci_low,auroc_diff_ci_high,significant_positive,significant_negative,feature_set_b,comparator_auroc,comparator_above_chance,significant_positive_credited
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,logistic_regression,signal_demographics_vs_demographics,-0.013820313877623,-0.1000632516476968,0.0684462404049457,0,0,demographics,0.4967598307176865,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,logistic_regression,signal_qc_demographics_vs_qc_demographics,0.0122553341562334,-0.0586848679520236,0.0843453647358192,0,0,qc_demographics,0.4727120437312643,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,logistic_regression,signal_qc_demographics_vs_demographics,-0.0117924528301887,-0.098485803730597,0.0743081265140088,0,0,demographics,0.4967598307176865,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,logistic_regression,signal_absolute_vs_demographics,0.0059292893669546,-0.0900006656520992,0.1021750336713056,0,0,demographics,0.4967598307176865,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,logistic_regression,signal_absolute_demographics_vs_demographics,-0.0093237524246164,-0.0989482954545454,0.0917966254535365,0,0,demographics,0.4967598307176865,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,logistic_regression,signal_contrast_vs_demographics,-0.0557882207723505,-0.1552958195260919,0.0409843547241094,0,0,demographics,0.4967598307176865,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,logistic_regression,signal_contrast_demographics_vs_demographics,-0.0348483512608005,-0.1157394938224103,0.0556179371120777,0,0,demographics,0.4967598307176865,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,logistic_regression,signal_absolute_demographics_vs_signal_contrast_demographics,0.025524598836184,-0.0560582748510461,0.1095866426797594,0,0,signal_contrast_demographics,0.4619114794568859,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,random_forest,signal_vs_demographics,0.0487788749779579,-0.0449101886066484,0.1408659294237708,0,0,demographics,0.4637409627931582,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,random_forest,signal_demographics_vs_demographics,0.0160245106683124,-0.0694568131827123,0.1049577404429378,0,0,demographics,0.4637409627931582,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,random_forest,signal_qc_demographics_vs_qc_demographics,-0.0104038088520542,-0.0851050990105472,0.0597809175531526,0,0,qc_demographics,0.511726326926468,1,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,random_forest,signal_qc_demographics_vs_demographics,0.0375815552812555,-0.0478134381766361,0.1254608265881898,0,0,demographics,0.4637409627931582,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,random_forest,signal_absolute_vs_demographics,0.028235760888732,-0.0622777093596059,0.1245317600618302,0,0,demographics,0.4637409627931582,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,random_forest,signal_absolute_demographics_vs_demographics,0.0529227649444541,-0.0393283536441061,0.1381811415049119,0,0,demographics,0.4637409627931582,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,random_forest,signal_contrast_vs_demographics,-0.0440178099100688,-0.1281964657082146,0.0453289823086629,0,0,demographics,0.4637409627931582,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,random_forest,signal_contrast_demographics_vs_demographics,-0.0603729500969847,-0.1432000796878367,0.0198978285364608,0,0,demographics,0.4637409627931582,0,0
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,random_forest,signal_absolute_demographics_vs_signal_contrast_demographics,0.1132957150414388,0.0273480257372835,0.2014635928488118,1,0,signal_contrast_demographics,0.4033680126961735,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,hist_gradient_boosting,signal_vs_demographics,0.0351662682025646,-0.0489217319425891,0.1141410407269219,0,0,demographics,0.4407737448380787,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,hist_gradient_boosting,signal_demographics_vs_demographics,0.0381221473592697,-0.048459957549482,0.1273782751737058,0,0,demographics,0.4407737448380787,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,hist_gradient_boosting,signal_qc_demographics_vs_qc_demographics,0.0246033470984569,-0.0551374034840884,0.1006416730878059,0,0,qc_demographics,0.4452510323842642,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,hist_gradient_boosting,signal_qc_demographics_vs_demographics,0.0290806346446425,-0.0586294907814611,0.1200021096442532,0,0,demographics,0.4407737448380787,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,hist_gradient_boosting,signal_absolute_vs_demographics,0.0265159747880895,-0.0574867973505191,0.1165257643623966,0,0,demographics,0.4407737448380787,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,hist_gradient_boosting,signal_absolute_demographics_vs_demographics,0.0327320147793957,-0.0490146554700601,0.1185770230360265,0,0,demographics,0.4407737448380787,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,hist_gradient_boosting,signal_contrast_vs_demographics,-0.0108672027820039,-0.0943067683288641,0.0784894488407387,0,0,demographics,0.4407737448380787,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,hist_gradient_boosting,signal_contrast_demographics_vs_demographics,-0.0050423820908498,-0.0935930171501417,0.082155580914658,0,0,demographics,0.4407737448380787,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,hist_gradient_boosting,signal_absolute_demographics_vs_signal_contrast_demographics,0.0377743968702456,-0.045399943952127,0.1229425569600215,0,0,signal_contrast_demographics,0.4357313627472288,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,logistic_regression,signal_vs_demographics,-0.0319278417735274,-0.1250022198724139,0.0603853713807358,0,0,demographics,0.4933492718974135,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,logistic_regression,signal_demographics_vs_demographics,-0.0250163008041729,-0.1013555440515543,0.0641614666112697,0,0,demographics,0.4933492718974135,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,logistic_regression,signal_qc_demographics_vs_qc_demographics,-0.0540317322321233,-0.1274106837910126,0.0229538610185207,0,0,qc_demographics,0.4901977830906324,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,logistic_regression,signal_qc_demographics_vs_demographics,-0.0571832210389045,-0.1416128995492475,0.032039436545408,0,0,demographics,0.4933492718974135,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,logistic_regression,signal_absolute_vs_demographics,-0.0054553357965659,-0.09630152050544,0.0788498629624964,0,0,demographics,0.4933492718974135,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,logistic_regression,signal_absolute_demographics_vs_demographics,0.0022821125842208,-0.073303450870764,0.0831304368338243,0,0,demographics,0.4933492718974135,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,logistic_regression,signal_contrast_vs_demographics,-0.0628776352966746,-0.1581980120015328,0.0327396842029194,0,0,demographics,0.4933492718974135,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,logistic_regression,signal_contrast_demographics_vs_demographics,-0.042056074766355,-0.1148692098601887,0.0297686497473082,0,0,demographics,0.4933492718974135,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,logistic_regression,signal_absolute_demographics_vs_signal_contrast_demographics,0.0443381873505759,-0.0131477307274411,0.10428100745664,0,0,signal_contrast_demographics,0.4512931971310585,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,random_forest,signal_vs_demographics,-0.0921321451858291,-0.1768733232838265,-0.0116757738150307,0,1,demographics,0.4591827863507932,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,random_forest,signal_demographics_vs_demographics,-0.0587915670506411,-0.1443706956289619,0.0255576701643679,0,0,demographics,0.4591827863507932,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,random_forest,signal_qc_demographics_vs_qc_demographics,-0.0940230384698977,-0.1648948598130841,-0.0240708637442396,0,1,qc_demographics,0.4938056944142577,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,random_forest,signal_qc_demographics_vs_demographics,-0.0594001304064333,-0.1497244662782924,0.0226069678959918,0,0,demographics,0.4591827863507932,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,random_forest,signal_absolute_vs_demographics,-0.0878722016952835,-0.1703355576053843,0.0082443619611619,0,0,demographics,0.4591827863507932,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,random_forest,signal_absolute_demographics_vs_demographics,-0.0968702455987828,-0.1843622597553873,-0.0120078786133979,0,1,demographics,0.4591827863507932,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,random_forest,signal_contrast_vs_demographics,-0.0677896109541403,-0.1533476805463175,0.0139250018262647,0,0,demographics,0.4591827863507932,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,random_forest,signal_contrast_demographics_vs_demographics,-0.0609215387959138,-0.1408197601755101,0.0195450100410735,0,0,demographics,0.4591827863507932,0,0
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,random_forest,signal_absolute_demographics_vs_signal_contrast_demographics,-0.0359487068028689,-0.1088610563753863,0.0382334192511044,0,0,signal_contrast_demographics,0.3982612475548793,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,hist_gradient_boosting,signal_vs_demographics,0.1279638283142956,0.0318175659063146,0.2185469580230742,1,0,demographics,0.4360721703011422,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,hist_gradient_boosting,signal_demographics_vs_demographics,0.1416796469366563,0.0480548595437034,0.2382483592705455,1,0,demographics,0.4360721703011422,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,hist_gradient_boosting,signal_qc_demographics_vs_qc_demographics,0.0416233991000346,-0.0298949399656947,0.1120580484549123,0,0,qc_demographics,0.4950242298373139,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,hist_gradient_boosting,signal_qc_demographics_vs_demographics,0.1005754586362062,0.0042651813704456,0.1873869056487931,1,0,demographics,0.4360721703011422,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,hist_gradient_boosting,signal_absolute_vs_demographics,0.1054214260989962,0.0124101920183915,0.1890919011584628,1,0,demographics,0.4360721703011422,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,hist_gradient_boosting,signal_absolute_demographics_vs_demographics,0.0990610938040844,0.0013017500221368,0.1806676408427405,1,0,demographics,0.4360721703011422,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,hist_gradient_boosting,signal_contrast_vs_demographics,0.0778816199376946,-0.0137029840356978,0.1797493062587499,0,0,demographics,0.4360721703011422,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,hist_gradient_boosting,signal_contrast_demographics_vs_demographics,0.0747663551401869,0.0026318049039172,0.1521860457795058,1,0,demographics,0.4360721703011422,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,hist_gradient_boosting,signal_absolute_demographics_vs_signal_contrast_demographics,0.0242947386638974,-0.0587815550625696,0.1023395567796206,0,0,signal_contrast_demographics,0.5108385254413292,1,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,logistic_regression,signal_vs_demographics,0.0215905157493944,-0.0797053336143704,0.12001439298313,0,0,demographics,0.5221529941156109,1,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,logistic_regression,signal_demographics_vs_demographics,-0.0409311180339217,-0.117255164647406,0.0369430768515126,0,0,demographics,0.5221529941156109,1,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,logistic_regression,signal_qc_demographics_vs_qc_demographics,-0.0428348909657321,-0.0967137745164651,0.0126846763852126,0,0,qc_demographics,0.5755019037729319,1,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,logistic_regression,signal_qc_demographics_vs_demographics,0.0105140186915888,-0.0774138295241973,0.0966020280052866,0,0,demographics,0.5221529941156109,1,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,logistic_regression,signal_absolute_vs_demographics,-0.0195136725510557,-0.1153950831042923,0.0802883788151478,0,0,demographics,0.5221529941156109,1,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,logistic_regression,signal_absolute_demographics_vs_demographics,-0.0412772585669781,-0.1173970036596517,0.0401246412859698,0,0,demographics,0.5221529941156109,1,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,logistic_regression,signal_contrast_vs_demographics,0.0250951886465905,-0.0675015003551812,0.1214022902745799,0,0,demographics,0.5221529941156109,1,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,logistic_regression,signal_contrast_demographics_vs_demographics,0.045301142263759,-0.0146748070050716,0.1057711130739686,0,0,demographics,0.5221529941156109,1,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,logistic_regression,signal_absolute_demographics_vs_signal_contrast_demographics,-0.0865784008307371,-0.1508203722192325,-0.0260578860515706,0,1,signal_contrast_demographics,0.5674541363793699,1,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,random_forest,signal_vs_demographics,0.1066329179646938,0.0197317331632436,0.2019597998959157,1,0,demographics,0.4671382831429559,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,random_forest,signal_demographics_vs_demographics,0.0890230183454484,0.0047011475044563,0.1754774662327985,1,0,demographics,0.4671382831429559,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,random_forest,signal_qc_demographics_vs_qc_demographics,0.0407147802007614,-0.0363942169798163,0.1089446180724222,0,0,qc_demographics,0.5218068535825545,1,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,random_forest,signal_qc_demographics_vs_demographics,0.09538335064036,0.0043090057424346,0.185651064311355,1,0,demographics,0.4671382831429559,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,random_forest,signal_absolute_vs_demographics,0.0816675320179994,-0.0115184134101655,0.1706907819609044,0,0,demographics,0.4671382831429559,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,random_forest,signal_absolute_demographics_vs_demographics,0.0642307026652821,-0.0219435938979876,0.1475007836077127,0,0,demographics,0.4671382831429559,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,random_forest,signal_contrast_vs_demographics,0.0468804084458291,-0.0467246877390757,0.1376782789596826,0,0,demographics,0.4671382831429559,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,random_forest,signal_contrast_demographics_vs_demographics,0.0490005192107996,-0.013556498697638,0.1105877276758161,0,0,demographics,0.4671382831429559,0,0
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,random_forest,signal_absolute_demographics_vs_signal_contrast_demographics,0.0152301834544824,-0.0686495809169054,0.1003525003175678,0,0,signal_contrast_demographics,0.5161388023537556,1,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,hist_gradient_boosting,signal_vs_demographics,0.0931187745545457,0.0045713061355511,0.1780194923288537,1,0,demographics,0.4349577364181118,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,hist_gradient_boosting,signal_demographics_vs_demographics,0.1024445414500575,0.0182834171015562,0.1917360220427776,1,0,demographics,0.4349577364181118,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,hist_gradient_boosting,signal_qc_demographics_vs_qc_demographics,0.0313504504146989,-0.0422989747202832,0.0981578512357192,0,0,qc_demographics,0.4981150045636732,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,hist_gradient_boosting,signal_qc_demographics_vs_demographics,0.0945077185602603,0.0053205355909458,0.1775526046418328,1,0,demographics,0.4349577364181118,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,hist_gradient_boosting,signal_absolute_vs_demographics,0.1129013056073653,0.0240152716067667,0.2048938136648313,1,0,demographics,0.4349577364181118,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,hist_gradient_boosting,signal_absolute_demographics_vs_demographics,0.1060161117504663,0.0167383164106758,0.1961747517176887,1,0,demographics,0.4349577364181118,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,hist_gradient_boosting,signal_contrast_vs_demographics,0.0177784832731457,-0.076399973168176,0.1084637852536847,0,0,demographics,0.4349577364181118,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,hist_gradient_boosting,signal_contrast_demographics_vs_demographics,0.0104170800428587,-0.074456458277552,0.0984490643355556,0,0,demographics,0.4349577364181118,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,hist_gradient_boosting,signal_absolute_demographics_vs_signal_contrast_demographics,0.0955990317076075,-0.0004440227212683,0.1916590109846689,0,0,signal_contrast_demographics,0.4453748164609706,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,logistic_regression,signal_vs_demographics,0.0598634866462954,-0.0395586977685577,0.1515465706523318,0,0,demographics,0.5018254692646533,1,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,logistic_regression,signal_demographics_vs_demographics,0.050021826262947,-0.0236993229836448,0.1316282721275863,0,0,demographics,0.5018254692646533,1,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,logistic_regression,signal_qc_demographics_vs_qc_demographics,0.0420651613159251,-0.0245056516986866,0.1091333869808752,0,0,qc_demographics,0.5208540021429422,1,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,logistic_regression,signal_qc_demographics_vs_demographics,0.061093694194214,-0.0250182875003664,0.1418050475899493,0,0,demographics,0.5018254692646533,1,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,logistic_regression,signal_absolute_vs_demographics,0.0594666455018055,-0.0290837501992984,0.1549622758611084,0,0,demographics,0.5018254692646533,1,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,logistic_regression,signal_absolute_demographics_vs_demographics,0.0568871780626215,-0.0190925438580508,0.1410939705706919,0,0,demographics,0.5018254692646533,1,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,logistic_regression,signal_contrast_vs_demographics,-0.0374816460970672,-0.1257870896915014,0.0544341867169344,0,0,demographics,0.5018254692646533,1,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,logistic_regression,signal_contrast_demographics_vs_demographics,-0.0438311044089051,-0.0832195205271048,-0.0074304010329418,0,1,demographics,0.5018254692646533,1,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,logistic_regression,signal_absolute_demographics_vs_signal_contrast_demographics,0.1007182824715267,0.0219408066856508,0.1810455221515129,1,0,signal_contrast_demographics,0.4579943648557482,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,random_forest,signal_vs_demographics,0.0898448351125044,-0.0050784894064041,0.1842297268750267,0,0,demographics,0.4502956466526449,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,random_forest,signal_demographics_vs_demographics,0.0671852057621334,-0.0217259821141312,0.1542123801222262,0,0,demographics,0.4502956466526449,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,random_forest,signal_qc_demographics_vs_qc_demographics,0.025675622048494,-0.0462638537777703,0.0933481241525325,0,0,qc_demographics,0.4783523155680781,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,random_forest,signal_qc_demographics_vs_demographics,0.0537322909639272,-0.0344094389264779,0.1411470857352849,0,0,demographics,0.4502956466526449,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,random_forest,signal_absolute_vs_demographics,0.0676217310210722,-0.0268884254168344,0.1594365135652756,0,0,demographics,0.4502956466526449,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,random_forest,signal_absolute_demographics_vs_demographics,0.0946466129608318,0.0095017964026372,0.1748279335199794,1,0,demographics,0.4502956466526449,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,random_forest,signal_contrast_vs_demographics,0.0492479860311916,-0.0406253501289532,0.1353174785182338,0,0,demographics,0.4502956466526449,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,random_forest,signal_contrast_demographics_vs_demographics,-0.0061113536251438,-0.0883535530029103,0.0705728977850283,0,0,demographics,0.4502956466526449,0,0
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,random_forest,signal_absolute_demographics_vs_signal_contrast_demographics,0.1007579665859756,0.0164268092105263,0.1839013541272236,1,0,signal_contrast_demographics,0.444184293027501,0,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,hist_gradient_boosting,signal_vs_demographics,-0.13656208021493,-0.2277248243387986,-0.042618341692445,0,1,demographics,0.6425110343504126,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,hist_gradient_boosting,signal_demographics_vs_demographics,-0.0441134139320668,-0.1272831416144404,0.0320192544487497,0,0,demographics,0.6425110343504126,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,hist_gradient_boosting,signal_qc_demographics_vs_qc_demographics,-0.0244674726540011,-0.1064182435443238,0.056326611733392,0,0,qc_demographics,0.6149971214738055,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,hist_gradient_boosting,signal_qc_demographics_vs_demographics,-0.0519813855306082,-0.1394384885144041,0.0269637463159374,0,0,demographics,0.6425110343504126,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,hist_gradient_boosting,signal_absolute_vs_demographics,-0.1351707925542121,-0.2344374322853006,-0.0389244443368583,0,1,demographics,0.6425110343504126,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,hist_gradient_boosting,signal_absolute_demographics_vs_demographics,-0.0641671464210323,-0.1395163645883822,0.0153801173833566,0,0,demographics,0.6425110343504126,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,hist_gradient_boosting,signal_contrast_vs_demographics,-0.0796152369986566,-0.1681690984079797,0.0198210539138672,0,0,demographics,0.6425110343504126,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,hist_gradient_boosting,signal_contrast_demographics_vs_demographics,-0.0171991940126654,-0.0885043175256612,0.0594732750242953,0,0,demographics,0.6425110343504126,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,hist_gradient_boosting,signal_absolute_demographics_vs_signal_contrast_demographics,-0.0469679524083669,-0.1264111653905574,0.0324307278991879,0,0,signal_contrast_demographics,0.6253118403377471,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,logistic_regression,signal_vs_demographics,-0.047279792746114,-0.1392314903330111,0.0424201121518784,0,0,demographics,0.667314335060449,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,logistic_regression,signal_demographics_vs_demographics,-0.0336547687583955,-0.1126700936644853,0.0414748877391644,0,0,demographics,0.667314335060449,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,logistic_regression,signal_qc_demographics_vs_qc_demographics,0.0079159470351179,-0.0628277850620502,0.0831809520571674,0,0,qc_demographics,0.6221934369602763,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,logistic_regression,signal_qc_demographics_vs_demographics,-0.0372049510650547,-0.1120737132507061,0.0393751641720964,0,0,demographics,0.667314335060449,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,logistic_regression,signal_absolute_vs_demographics,-0.0816781807714449,-0.1703122830351968,0.0157255967947347,0,0,demographics,0.667314335060449,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,logistic_regression,signal_absolute_demographics_vs_demographics,-0.0583621185952791,-0.1380004886956585,0.0228994030300274,0,0,demographics,0.667314335060449,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,logistic_regression,signal_contrast_vs_demographics,-0.0483832277873728,-0.1311489959706228,0.0426804812834224,0,0,demographics,0.667314335060449,1,0
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,logistic_regression,signal_contrast_demographics_vs_demographics,-0.0124496257915946,-0.077853046627172,0.0558713503681485,0,0,demographics,0.667314335060449,1,0
