cv_protocol,cohort_name,modality,device,task,model,seed,feature_set_a,feature_set_b,comparison,n_subjects,auroc_diff,auroc_diff_ci_low,auroc_diff_ci_high,auprc_diff,auprc_diff_ci_low,auprc_diff_ci_high,fold_direction_consistency,folds_compared,n_bootstrap,protocol_consistent_direction,comparator_auroc,comparator_above_chance
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,0,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.054274488551686595,-0.09501615909090982,-0.014089382266132223,-0.04707974193607506,-0.08419967957018573,-0.00965124561090503,0,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,0,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.029449939032651473,-0.004705907291934668,0.0640358024702178,0.029414570084679514,0.00151647093582072,0.05838249248835617,4,5,1000,0,0.5031486248475816,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,0,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.002797723885652248,-0.0016150090528759624,0.007402308284070321,0.010580236533553222,-0.003500492944092805,0.02235000409422044,3,5,1000,0,0.5975640157160277,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,0,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.010690963284108013,-0.004445843359428355,0.026186794210277236,-0.0023211926993679244,-0.017186202651772526,0.015002458023171369,2,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,1,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.00042406178024656516,-0.0032798588505476927,0.004263287933133795,0.0035469638067185394,-0.007449472305903117,0.015879593054011897,3,5,1000,0,0.6040224901774827,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,1,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.0913561847988077,-0.12865556840772616,-0.05475596841221908,-0.05699522324089251,-0.09276858378912801,-0.022400591657687235,0,5,1000,1,0.6040224901774827,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,1,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.01809510906381251,-0.051869780476739256,0.018687022000948548,-0.017542889676471274,-0.0499396269108913,0.012175787929043596,1,5,1000,0,0.5307614144424875,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,1,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.002211082509145257,-0.0106752915067015,0.005130860922532939,-0.002005898949497764,-0.017416564736859094,0.012987147017724153,2,5,1000,1,0.6066576344668745,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,1,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.002635144289391822,-0.006241103675124019,0.010718447544041948,0.0055528627562163035,-0.010023237955309962,0.022914836892042822,3,5,1000,0,0.6040224901774827,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,2,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.0008494783904621217,-0.0026386080765618655,0.0042153288635992155,0.0051138562439197455,-0.0019293079636639662,0.014777716385276023,3,5,1000,1,0.5963771846633247,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,2,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.10168540848123553,-0.13960371991867837,-0.06445233770603476,-0.0735072350216796,-0.10591869388812024,-0.039051249575024274,0,5,1000,1,0.5963771846633247,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,2,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.021242379081425233,-0.05861314741494568,0.013506760739692212,-0.004086539724396765,-0.03159086192710773,0.02450632060362547,2,5,1000,1,0.5159341552635144,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,2,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.0006299959355099416,-0.008172795824736259,0.007078721124783699,0.006293553768924487,-0.007935240800379693,0.019932163979428746,3,5,1000,1,0.5978566589892967,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,2,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.0014794743259720633,-0.006143273289337908,0.009303622900162572,-0.0011796975250047415,-0.014083370676803536,0.013092411936698483,3,5,1000,1,0.5963771846633247,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,mean,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.001659666711827601,-0.004600438279531713,0.008125716780687953,0.005774879796731414,-0.0026332916895675934,0.014777098735741788,2,5,1000,0,0.6022585015580545,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,mean,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.08268256333830115,-0.11847983155196534,-0.04472916924655944,-0.05885337065759044,-0.09337635355717279,-0.02393808478280454,0,5,1000,1,0.6022585015580545,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,mean,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.0004416745698414548,-0.033342894865799194,0.03521724849526287,0.00863813200677438,-0.018272250001516412,0.03750697538643372,3,5,1000,0,0.5191342636499119,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,mean,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.0005026419184391839,-0.005088132714619911,0.006622277282360116,0.007897061368602964,-0.004258704674728251,0.021052873657997795,3,5,1000,0,0.6034155263514429,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,mean,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.001157024793388417,-0.007218843127536387,0.009656135328483742,-0.002122181571871551,-0.014073171188392925,0.012248604902294706,1,5,1000,0,0.6022585015580545,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,0,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.015205256740279283,0.0007349459101037876,0.030887976533905112,0.007131008915476855,-0.004415200009424261,0.01980862654569396,3,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,0,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.09098021948245483,-0.1309046522492821,-0.05075002897846521,-0.07836349198644849,-0.11328112229394031,-0.04520189171027297,0,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,0,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.007255791898116759,-0.04142991564778042,0.026680751566169253,-0.0018691799656939123,-0.029826874648116473,0.023122615999455122,2,5,1000,1,0.5031486248475816,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,0,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.00451429345617127,-0.00011352101382650912,0.009045357823459513,0.00945220161484478,-0.004606296482332814,0.022696169483099764,5,5,1000,0,0.5975640157160277,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,0,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.010690963284108013,-0.0039013143521924973,0.024706225738159317,-0.0023211926993679244,-0.01605173060072789,0.014262300941020297,2,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,1,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.0010025741769408292,-0.004067170050638738,0.005447305497799433,0.0008680289745467418,-0.010462139275550474,0.012194068112822915,3,5,1000,0,0.6040224901774827,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,1,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.10105270288578772,-0.13746669025842428,-0.05985015444706217,-0.0714736989707922,-0.10462518705433861,-0.036395937881013356,0,5,1000,1,0.6040224901774827,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,1,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.02779162715079253,-0.0628838385850532,0.011633459396157675,-0.03202136540637096,-0.06381854811375687,0.00290017033386865,2,5,1000,1,0.5307614144424875,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,1,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.0016325701124509928,-0.01030671629725144,0.008438584200564089,-0.004684833781669562,-0.02097987367641479,0.012857125761567181,3,5,1000,1,0.6066576344668745,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,1,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.002635144289391822,-0.005669800030705149,0.010812518598032795,0.0055528627562163035,-0.009603407692643914,0.023117329193529487,3,5,1000,0,0.6040224901774827,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,2,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.0008914781194960808,-0.0029670927346094446,0.005190409976992339,0.0017299348846444573,-0.005785072108603172,0.010505792565839594,2,5,1000,1,0.5963771846633247,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,2,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.10012870884703962,-0.1374567275199388,-0.06681068935963683,-0.08234570854037632,-0.11880301018280304,-0.05016958872123738,0,5,1000,1,0.5963771846633247,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,2,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.01968567944722932,-0.058789512512026236,0.017056432899501046,-0.012925013243093475,-0.040840570149452006,0.01525700447589842,1,5,1000,1,0.5159341552635144,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,2,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.0005879962064759825,-0.009376462202887348,0.008344751824133374,0.0029096324096491988,-0.013212013986774799,0.018836636426044925,2,5,1000,0,0.5978566589892967,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,2,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.0014794743259720633,-0.006546899648664947,0.009348452442477508,-0.0011796975250047415,-0.013639955165141646,0.01242609251924271,3,5,1000,1,0.5963771846633247,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,mean,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.001927923045657698,-0.004644032864614442,0.008322232101491727,0.001385790948509602,-0.007966878009105375,0.01172745455488256,3,5,1000,0,0.6022585015580545,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,mean,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.10059883484622689,-0.13787200801451688,-0.06449210048095129,-0.07951230799450365,-0.1112281219957464,-0.0447702671678596,0,5,1000,1,0.6022585015580545,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,mean,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.017474596938084286,-0.05177502871181291,0.014512888759787096,-0.012020805330138828,-0.041717796747742154,0.014102363216835266,1,5,1000,1,0.5191342636499119,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,mean,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.0007708982522692809,-0.005868851926199412,0.007784771665468852,0.003507972520381153,-0.011132617688460019,0.01823810351108961,4,5,1000,0,0.6034155263514429,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,mean,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.001157024793388417,-0.007493148033483765,0.010508829822921074,-0.002122181571871551,-0.014547475476483584,0.012810699064889698,1,5,1000,0,0.6022585015580545,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,0,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.015230998509687232,0.00017805008326650672,0.03091561593471315,0.01036244427597205,-0.004195670499932231,0.02742068664480814,2,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,0,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.05910987671047274,-0.09331302240715729,-0.026318467558648417,-0.04802362978790636,-0.0831907514496256,-0.012027703580525862,0,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,0,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.024614550873865326,-0.010178784422543784,0.06015546989638364,0.02847068223284821,0.0007035349071410277,0.05794724104100264,4,5,1000,0,0.5031486248475816,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,0,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.00454003522557922,-0.0013607277142930112,0.010213040492428702,0.012683636975339974,-0.003309612313334058,0.02786883140428791,3,5,1000,0,0.5975640157160277,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,0,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.010690963284108013,-0.004717019200762434,0.02599729715918469,-0.0023211926993679244,-0.017870530759357073,0.015455017631894932,2,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,1,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.0012640563609268574,-0.00209182582802217,0.004903181998897035,0.005695949741078565,-0.004859171894577317,0.016897084038230068,4,5,1000,0,0.6040224901774827,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,1,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.08777401436119758,-0.12781234921004236,-0.04845121356831316,-0.05721992902795797,-0.0916683664348419,-0.020882270788216743,0,5,1000,1,0.6040224901774827,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,1,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.014512938626202398,-0.05266567267640309,0.02080150008223294,-0.017767595463536734,-0.052869326223629026,0.013830863947506513,2,5,1000,0,0.5307614144424875,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,1,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.0013710879284649646,-0.009598153288837036,0.006350718051104145,0.0001430869848622618,-0.015380376552510362,0.014933336219258886,2,5,1000,0,0.6066576344668745,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,1,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.002635144289391822,-0.005645645937691654,0.010958416468106868,0.0055528627562163035,-0.009650813960666936,0.023227339715048347,3,5,1000,0,0.6040224901774827,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,2,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.0005771575667254947,-0.0037462146063405055,0.004790875198718793,0.00749277073300797,-0.001428694405289518,0.017531537509746172,2,5,1000,1,0.5963771846633247,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,2,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.06624170166644083,-0.10271946722383202,-0.02785818826506826,-0.05372691118444123,-0.08902697245775103,-0.017817303857071167,0,5,1000,1,0.5963771846633247,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,2,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.014201327733369462,-0.027535167340445414,0.05293425135051008,0.015693784112841613,-0.01682295484688459,0.04864099429149321,4,5,1000,0,0.5159341552635144,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,2,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.0009023167592465686,-0.009489335910916486,0.00688153545518397,0.008672468258012711,-0.006771220841249581,0.023676218224089655,2,5,1000,1,0.5978566589892967,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,2,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.0014794743259720633,-0.00658160592404187,0.00920156108875908,-0.0011796975250047415,-0.013857433649267885,0.01337392362256208,3,5,1000,1,0.5963771846633247,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,mean,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.0025050806123830816,-0.0033722953505972986,0.00894814410709427,0.005129782924493287,-0.00211230977841773,0.015259391931848526,3,5,1000,0,0.6022585015580545,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,mean,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.06349817097954202,-0.10273244167559654,-0.026504953785094296,-0.04924484083641334,-0.08711269106754196,-0.010289093105801898,0,5,1000,1,0.6022585015580545,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,mean,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.019626066928600583,-0.014373023310264195,0.05373814244442086,0.018246661827951483,-0.012076528487599882,0.04505725111285694,5,5,1000,1,0.5191342636499119,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,mean,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.0013480558189946645,-0.004642455612981339,0.007519976653786262,0.007251964496364838,-0.006052947106183497,0.0200046103567135,4,5,1000,0,0.6034155263514429,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,mean,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.001157024793388417,-0.0068851244862302985,0.00954945022093428,-0.002122181571871551,-0.014150819153645796,0.012746413801418518,1,5,1000,0,0.6022585015580545,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,0,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.015042677144018635,-1.583456135073599e-05,0.030553291748446107,0.013022112218176563,-0.0025730259810364,0.028953069503589474,3,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,0,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.05475274353068671,-0.0907905456437233,-0.019793406357271094,-0.048374582992531556,-0.08066492814209271,-0.012734125344922166,0,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,0,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.02897168405365136,-0.005729185190318259,0.06478099032079485,0.028119729028223017,-0.0014180179900248819,0.0595827307506024,3,5,1000,1,0.5031486248475816,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,0,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.004351713859910622,-0.0013319767473685073,0.009866832116518525,0.015343304917544487,-0.0005695895048584683,0.02878952270898974,4,5,1000,0,0.5975640157160277,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,0,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.010690963284108013,-0.004852188129350301,0.02688652885944218,-0.0023211926993679244,-0.01799816500565147,0.014369769088217724,2,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,1,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.00010703156753832932,-0.004734445602474424,0.005070743815960051,0.0033447028256872735,-0.00776718348358071,0.016246528937083095,2,5,1000,0,0.6040224901774827,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,1,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.09235333965587311,-0.13100311728422875,-0.05542479882372607,-0.06209588001153049,-0.09634386223878424,-0.027272463658588778,0,5,1000,1,0.6040224901774827,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,1,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.019092263920877928,-0.05623122164021522,0.016014307779271066,-0.022643546447109253,-0.055960689043194824,0.006946341098750044,1,5,1000,0,0.5307614144424875,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,1,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.0025281127218534927,-0.01094117385818612,0.005698256868777921,-0.00220815993052903,-0.017756171241183345,0.01188057113078503,2,5,1000,1,0.6066576344668745,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,1,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.002635144289391822,-0.006175946606531188,0.01141682652725753,0.0055528627562163035,-0.009425502097490613,0.021753003086733284,3,5,1000,0,0.6040224901774827,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,2,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.001655602221921293,-0.0013671801282488822,0.004333810250649827,0.006312209622377107,-0.000913926657154851,0.014838654519838516,5,5,1000,1,0.5963771846633247,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,2,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.08186424603712228,-0.11785265997352684,-0.04402041860287527,-0.0512213175332345,-0.08718384199976512,-0.017225984589190352,0,5,1000,1,0.5963771846633247,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,2,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.0014212166373119839,-0.035222906558710035,0.035996339938388563,0.01819937776404834,-0.00921000283085113,0.04621504704593149,2,5,1000,1,0.5159341552635144,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,2,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.00017612789594922962,-0.007500735663790681,0.007639950940275643,0.007491907147381849,-0.006891743360874501,0.022019422775661577,3,5,1000,0,0.5978566589892967,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,2,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.0014794743259720633,-0.006875301485031402,0.009045774152482516,-0.0011796975250047415,-0.014040663969245862,0.012346763569800088,3,5,1000,1,0.5963771846633247,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,mean,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.0018859233166237388,-0.00482220247809379,0.009028454593881676,0.006455429257732237,-0.0023791572681152937,0.01697006835159463,4,5,1000,0,0.6022585015580545,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,mean,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.07993361333152693,-0.11562974453815726,-0.0417143958813923,-0.05281587081938277,-0.08993452284167051,-0.015004319594737678,0,5,1000,1,0.6022585015580545,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,mean,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.003190624576615675,-0.03122410877174741,0.037221078685049536,0.014675631844982051,-0.013031556307403202,0.042242467750668825,2,5,1000,1,0.5191342636499119,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,mean,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.0007288985232353218,-0.005032189368027201,0.006485968910637373,0.008577610829603788,-0.003734443729718219,0.02068756556104707,3,5,1000,0,0.6034155263514429,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,mean,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.001157024793388417,-0.0074484945454794,0.009367272374727667,-0.002122181571871551,-0.014670645006651734,0.013812232776214087,1,5,1000,0,0.6022585015580545,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,0,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.01613196043896503,0.0008148447422053479,0.031080594893066867,0.017494319365200905,0.0014018611507480004,0.03510045307615532,3,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,0,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.04665763446687432,-0.08442961287819582,-0.0068874127965809955,-0.05070687828308723,-0.08770691900317873,-0.012045171980434047,0,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,0,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.03706679311746375,0.006241088370868873,0.06850655821145044,0.025787433737667342,-0.0026811086152121145,0.05270667251267541,4,5,1000,1,0.5031486248475816,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,0,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.005440997154857019,-0.0005337953244537036,0.01182340752042889,0.01981551206456883,0.004632761211415493,0.03536507033812771,4,5,1000,0,0.5975640157160277,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,0,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.010690963284108013,-0.0041060358800125455,0.026613707290454706,-0.0023211926993679244,-0.017681705917411798,0.014491306950713111,2,5,1000,1,0.5868730524319197,1
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,1,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.006982793659395914,-9.639172830387944e-05,0.01418970965192747,0.006907714425534894,-0.0049185132704132346,0.022044093494217567,4,5,1000,0,0.6040224901774827,1
