cv_protocol,cohort_name,modality,device,task,model,seed,comparison,feature_set_a,feature_set_b,auroc_diff,p_two_sided
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.02250097474345711,0.266
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.000601900479817119,0.888
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.001261584445641839,0.72
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0017707760004687656,0.548
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.08330405303597027,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.0010239749370807294,0.96
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0006036149242987232,0.856
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__condition_aware__mean_std__none,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0013361648045484564,0.744
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,0,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.01570992094361151,0.038
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,0,eeg_deep_vs_demographics,eeg_deep,demographics,-0.08898138307447678,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,0,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.008377797168234169,0.67
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,0,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.004528702740186963,0.06
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,0,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.01059207990282085,0.158
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,1,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0009411301403176586,0.72
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,1,eeg_deep_vs_demographics,eeg_deep,demographics,-0.09997745375433878,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,1,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.02746178500325966,0.142
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,1,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0014620331185342117,0.77
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,1,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0022895055392569974,0.56
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,2,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0009160747042813444,0.638
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,2,eeg_deep_vs_demographics,eeg_deep,demographics,-0.10046342160667973,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.020097851640619835,0.27
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0007100807307458545,0.872
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.001187646482253224,0.754
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.001868548725727781,0.582
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.10068417919953809,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.019787766883742647,0.284
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0008772411582272932,0.788
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__difference_wave__mean_std__none,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0011762602767120267,0.81
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,0,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.01534310086282309,0.046
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,0,eeg_deep_vs_demographics,eeg_deep,demographics,-0.05873571363264274,0.004
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,0,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.0246813313869923,0.158
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,0,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.004542502255097003,0.11
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,0,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.010779001044534386,0.162
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,1,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0011967910784623226,0.478
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,1,eeg_deep_vs_demographics,eeg_deep,demographics,-0.08667983030728976,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,1,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.014080088543382607,0.436
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,1,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0013014630986727949,0.736
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,1,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0025094349834867136,0.574
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,2,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0006108638499074392,0.77
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,2,eeg_deep_vs_demographics,eeg_deep,demographics,-0.06665464637146618,0.002
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.014318574566578368,0.498
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.000773502514616109,0.838
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.001566303432034677,0.674
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0025818319380750965,0.426
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.0631706685571965,0.002
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.018431914981432984,0.228
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.001282552478959309,0.67
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__standard_only__mean_std__none,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0010248712459737797,0.798
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,0,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.01461350872277678,0.052
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,0,eeg_deep_vs_demographics,eeg_deep,demographics,-0.056145704777732675,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,0,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.029704152159633124,0.096
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,0,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.004309399609647768,0.136
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,0,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.010949362603538293,0.17
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,1,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.00016325848467779736,0.94
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,1,eeg_deep_vs_demographics,eeg_deep,demographics,-0.09223863847211794,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,1,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.020979467621101644,0.26
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,1,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0028444181727927953,0.512
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,1,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.002674265790189756,0.524
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,2,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0015785087100986805,0.302
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,2,eeg_deep_vs_demographics,eeg_deep,demographics,-0.08099801799014797,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.001513473941843091,0.906
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.00017804521244635385,0.976
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0009026638239253426,0.784
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0017847499379805565,0.608
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.08036896968742135,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.004308134354966409,0.78
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0006975997087592667,0.802
standard_cv,eeg_oddball_goal3,eeg,,oddball,conformer__target_only__mean_std__none,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.001099176679500602,0.796
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,0,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.016195879872548113,0.036
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,0,eeg_deep_vs_demographics,eeg_deep,demographics,-0.04602832846923616,0.028
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,0,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.03715156703137246,0.026
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,0,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.005427212448045671,0.078
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,0,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.010601699561566313,0.168
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,1,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0072201898913233364,0.054
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,1,eeg_deep_vs_demographics,eeg_deep,demographics,-0.059899914527567655,0.004
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,1,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.014320982518436387,0.406
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,1,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.004070214244338621,0.338
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,1,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.002344403913570492,0.556
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,2,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0024797689317235805,0.28
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,2,eeg_deep_vs_demographics,eeg_deep,demographics,-0.06465545121518917,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.01670633378537517,0.34
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0009216108210172158,0.782
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0012318499071698463,0.752
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.004410351337819085,0.24
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.05753978565832707,0.004
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.025695777949665488,0.078
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.003392709057578158,0.244
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__attention__none,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0014018098155258452,0.718
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.013208729413353493,0.088
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep_vs_demographics,eeg_deep,demographics,-0.05718877980876769,0.002
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.027217163206606554,0.11
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.002699418333257486,0.304
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.010931608985900898,0.158
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,1,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0032263575217690854,0.218
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,1,eeg_deep_vs_demographics,eeg_deep,demographics,-0.06976138209968635,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,1,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.0027552950815066812,0.848
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,1,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.00016664422108558785,0.96
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,1,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.002612581197225017,0.582
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,2,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.000488560095696422,0.858
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,2,eeg_deep_vs_demographics,eeg_deep,demographics,-0.07962492770506124,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.00143532366310134,0.938
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.001146582980414368,0.73
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0015294105805845892,0.682
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0018055717177747344,0.634
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.06779095441899341,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.015382322619757638,0.324
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0004850420677299794,0.844
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0010750215503329552,0.788
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,0,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.01311852202780811,0.088
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,0,eeg_deep_vs_demographics,eeg_deep,demographics,-0.055075154007811766,0.01
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,0,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.029807019411659308,0.056
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,0,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0023459355164472395,0.372
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,0,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.010639520154615834,0.188
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,1,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.005160826705364885,0.06
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,1,eeg_deep_vs_demographics,eeg_deep,demographics,-0.0712720152258447,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,1,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.0022873402821520505,0.898
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,1,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0022889361660051177,0.564
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,1,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.002545506340663417,0.562
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,2,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0034127177244936413,0.152
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,2,eeg_deep_vs_demographics,eeg_deep,demographics,-0.06616826923561764,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.014067039276516147,0.446
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0020517314706120504,0.614
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0015790813128423453,0.688
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.00408629336714722,0.266
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.05987519856519319,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.024240096323195764,0.158
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0027617856634794546,0.374
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__robust_z,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0011407349748659978,0.814
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,0,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.01529883663290682,0.06
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,0,eeg_deep_vs_demographics,eeg_deep,demographics,-0.07812524506485274,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,0,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.006703777341264872,0.686
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,0,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.004153271143334636,0.122
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,0,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.010253699686124329,0.158
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,1,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0002205032956406061,0.916
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,1,eeg_deep_vs_demographics,eeg_deep,demographics,-0.07730629663596794,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,1,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.002832711802063126,0.888
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,1,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.002267441669037973,0.536
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,1,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.002934972393576596,0.49
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,2,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,-0.0005189509013372451,0.818
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,2,eeg_deep_vs_demographics,eeg_deep,demographics,-0.07650181979544696,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.0034739842160092516,0.852
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0017473967072010321,0.65
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0013437564969646099,0.726
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0005988092027321423,0.852
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.07893758382282201,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.004290585072217634,0.798
