L_id,task,status,error,windows,rejected_windows
L4354,oddball,ok,,23,0
L4355,oddball,ok,,19,1
L4356,oddball,ok,,24,1
L4357,oddball,ok,,20,0
L4358,oddball,ok,,24,0
L4359,oddball,ok,,20,4
L436,oddball,ok,,23,1
L4360,oddball,ok,,24,0
L4361,oddball,ok,,20,0
L4362,oddball,ok,,25,0
L4363,oddball,ok,,21,4
L4365,oddball,ok,,20,3
L4366,oddball,ok,,13,12
L4367,oddball,ok,,25,0
L4368,oddball,ok,,17,1
L4369,oddball,ok,,19,5
L437,oddball,ok,,25,0
L4370,oddball,ok,,24,1
L4373,oddball,ok,,20,0
L4375,oddball,ok,,22,2
L4376,oddball,ok,,19,6
L4378,oddball,ok,,22,0
L4379,oddball,ok,,20,0
L438,oddball,ok,,24,1
L4380,oddball,ok,,25,0
L4381,oddball,ok,,23,0
L4382,oddball,ok,,16,4
L4383,oddball,ok,,24,0
L4384,oddball,ok,,25,0
L4385,oddball,ok,,25,0
L4386,oddball,ok,,16,9
L4387,oddball,ok,,25,0
L4388,oddball,ok,,25,0
L4389,oddball,ok,,22,2
L439,oddball,ok,,25,0
L4390,oddball,ok,,24,0
L4391,oddball,ok,,20,0
L4392,oddball,ok,,25,0
L4393,oddball,ok,,23,1
L4394,oddball,ok,,25,0
L4395,oddball,ok,,19,1
L4396,oddball,ok,,23,0
L4397,oddball,ok,,12,13
L4398,oddball,ok,,23,0
L4399,oddball,ok,,20,0
L44,oddball,ok,,16,9
L4400,oddball,ok,,25,0
L4401,oddball,ok,,22,3
L4402,oddball,ok,,25,0
L4403,oddball,ok,,25,0
L4404,oddball,ok,,24,0
L4405,oddball,ok,,23,1
L4406,oddball,ok,,24,0
L4407,oddball,ok,,23,1
L4408,oddball,ok,,21,3
L4409,oddball,ok,,23,2
L441,oddball,ok,,24,1
L4412,oddball,ok,,23,2
L4414,oddball,ok,,23,0
L4417,oddball,ok,,22,1
L4418,oddball,ok,,21,4
L4419,oddball,ok,,18,5
L4421,oddball,ok,,23,2
L4422,oddball,ok,,25,0
L4423,oddball,ok,,20,1
L4424,oddball,ok,,19,6
L4425,oddball,ok,,21,1
L4429,oddball,ok,,25,0
L443,oddball,ok,,23,2
L4430,oddball,ok,,19,1
L4431,oddball,ok,,14,7
L4432,oddball,ok,,23,1
L4433,oddball,ok,,25,0
L4434,oddball,ok,,23,2
L4435,oddball,ok,,22,0
L4437,oddball,ok,,19,1
L4438,oddball,ok,,23,1
L4439,oddball,ok,,24,1
L444,oddball,ok,,9,11
L4440,oddball,ok,,23,1
L4441,oddball,ok,,20,0
L4442,oddball,ok,,25,0
L4443,oddball,ok,,24,1
L4444,oddball,ok,,25,0
L4445,oddball,ok,,25,0
L4446,oddball,ok,,23,0
L4447,oddball,ok,,24,0
L4448,oddball,ok,,20,0
L4449,oddball,ok,,25,0
L445,oddball,ok,,24,1
L4450,oddball,ok,,21,4
L4451,oddball,ok,,22,2
L4452,oddball,ok,,22,0
L4453,oddball,ok,,19,1
L4454,oddball,ok,,23,0
L4455,oddball,ok,,22,0
L4456,oddball,ok,,16,1
L4457,oddball,ok,,24,0
L4458,oddball,ok,,25,0
L4459,oddball,ok,,22,3
L446,oddball,ok,,24,1
L4460,oddball,ok,,25,0
L4461,oddball,ok,,23,0
L4462,oddball,ok,,23,2
L4463,oddball,ok,,22,1
L4464,oddball,ok,,24,1
L4465,oddball,ok,,24,0
L4466,oddball,ok,,25,0
L4467,oddball,ok,,24,1
L4468,oddball,ok,,20,0
L4469,oddball,ok,,20,0
L447,oddball,ok,,24,0
L4470,oddball,ok,,24,0
L4471,oddball,ok,,24,1
L4472,oddball,ok,,24,0
L4473,oddball,ok,,25,0
L4474,oddball,ok,,25,0
L4476,oddball,ok,,23,2
L4478,oddball,ok,,23,0
L4479,oddball,ok,,24,0
L448,oddball,ok,,24,1
L4480,oddball,ok,,22,1
L4481,oddball,fail,no_valid_windows,0,24
L4482,oddball,ok,,25,0
L4483,oddball,ok,,25,0
L4484,oddball,ok,,24,1
L4485,oddball,ok,,25,0
L4486,oddball,ok,,25,0
L4487,oddball,ok,,22,3
L4488,oddball,ok,,25,0
L4489,oddball,ok,,25,0
L449,oddball,ok,,24,1
L4490,oddball,ok,,24,0
L4491,oddball,fail,no_valid_windows,0,24
L4492,oddball,ok,,25,0
L4493,oddball,fail,no_valid_windows,0,24
L4494,oddball,ok,,24,1
L4495,oddball,ok,,22,2
L4496,oddball,ok,,20,4
L4497,oddball,ok,,23,2
L4498,oddball,ok,,25,0
L4499,oddball,ok,,22,2
L45,oddball,ok,,24,0
L4500,oddball,ok,,25,0
L4501,oddball,ok,,21,4
L4502,oddball,ok,,23,0
L4504,oddball,ok,,23,0
L4505,oddball,ok,,22,3
L4506,oddball,ok,,25,0
L4507,oddball,ok,,17,8
L4508,oddball,ok,,25,0
L451,oddball,ok,,24,1
L4510,oddball,ok,,25,0
L4511,oddball,ok,,24,1
L4512,oddball,ok,,24,0
L4513,oddball,ok,,24,1
L4514,oddball,ok,,20,0
L4515,oddball,ok,,25,0
L4516,oddball,ok,,24,1
L4517,oddball,ok,,22,3
L4518,oddball,ok,,22,0
L4519,oddball,ok,,25,0
L4520,oddball,ok,,21,3
L4521,oddball,ok,,24,1
L4522,oddball,ok,,24,1
L4523,oddball,ok,,23,0
L4525,oddball,ok,,24,1
L4526,oddball,ok,,25,0
L4527,oddball,ok,,24,1
L4528,oddball,ok,,22,2
L4529,oddball,ok,,24,0
L4531,oddball,ok,,21,2
L4532,oddball,ok,,25,0
L4533,oddball,ok,,24,0
L4534,oddball,ok,,24,0
L4535,oddball,ok,,24,1
L4536,oddball,ok,,23,2
L4537,oddball,ok,,19,5
L4538,oddball,ok,,25,0
L4539,oddball,ok,,24,1
L4540,oddball,ok,,24,0
L4541,oddball,ok,,25,0
L4542,oddball,ok,,24,0
L4543,oddball,ok,,21,3
L4544,oddball,ok,,25,0
L4545,oddball,ok,,23,2
L4546,oddball,ok,,24,0
L4547,oddball,ok,,24,0
L4548,oddball,ok,,24,0
L4549,oddball,ok,,24,1
L455,oddball,ok,,24,1
L4550,oddball,ok,,22,2
L4551,oddball,ok,,25,0
L4553,oddball,ok,,25,0
L4554,oddball,ok,,25,0
L4555,oddball,ok,,25,0
L456,oddball,ok,,24,1
L4561,oddball,ok,,20,3
L4562,oddball,ok,,25,0
L4565,oddball,ok,,24,1
L4566,oddball,ok,,22,3
L4567,oddball,ok,,24,1
L4574,oddball,ok,,25,0
L4576,oddball,ok,,24,0
L4577,oddball,ok,,25,0
L4578,oddball,ok,,24,0
L4579,oddball,ok,,23,0
L458,oddball,ok,,19,5
L4580,oddball,ok,,25,0
L4581,oddball,ok,,25,0
L4582,oddball,ok,,25,0
L4583,oddball,ok,,24,0
L4584,oddball,ok,,19,6
L4585,oddball,ok,,24,1
L4586,oddball,ok,,23,2
L4587,oddball,ok,,25,0
L459,oddball,ok,,24,0
L46,oddball,ok,,25,0
L4605,oddball,ok,,22,2
L4606,oddball,ok,,21,4
L461,oddball,ok,,24,0
L462,oddball,ok,,24,0
L463,oddball,ok,,21,4
L464,oddball,ok,,24,0
L465,oddball,ok,,22,1
L466,oddball,ok,,25,0
L467,oddball,ok,,25,0
L47,oddball,ok,,23,2
L478,oddball,ok,,24,0
L479,oddball,ok,,25,0
L48,oddball,ok,,21,4
L480,oddball,ok,,22,0
L481,oddball,ok,,24,1
L482,oddball,ok,,25,0
L487,oddball,ok,,25,0
L49,oddball,ok,,23,1
L491,oddball,ok,,19,5
L492,oddball,ok,,21,4
L493,oddball,ok,,24,0
L494,oddball,ok,,21,4
L496,oddball,ok,,12,13
L497,oddball,ok,,24,1
L498,oddball,ok,,21,4
L499,oddball,ok,,21,4
L5,oddball,ok,,24,0
L50,oddball,ok,,15,0
L500,oddball,ok,,25,0
L501,oddball,ok,,22,3
L502,oddball,ok,,24,0
L503,oddball,ok,,24,0
L504,oddball,ok,,24,0
L505,oddball,ok,,25,0
L506,oddball,ok,,25,0
L507,oddball,ok,,24,0
L508,oddball,ok,,25,0
L509,oddball,ok,,20,4
L51,oddball,ok,,19,5
L511,oddball,ok,,25,0
L512,oddball,ok,,16,8
L514,oddball,ok,,17,6
L515,oddball,ok,,23,0
L516,oddball,ok,,24,0
L517,oddball,ok,,25,0
L518,oddball,ok,,25,0
L52,oddball,ok,,25,0
L520,oddball,ok,,23,2
L521,oddball,ok,,25,0
L522,oddball,ok,,23,0
L523,oddball,ok,,25,0
L524,oddball,ok,,25,0
L525,oddball,ok,,24,1
L527,oddball,ok,,18,7
L528,oddball,ok,,24,1
L529,oddball,ok,,25,0
L53,oddball,ok,,18,7
L531,oddball,ok,,25,0
L532,oddball,ok,,25,0
L534,oddball,ok,,23,2
L535,oddball,ok,,17,6
L537,oddball,ok,,23,2
L538,oddball,ok,,25,0
L539,oddball,ok,,25,0
L540,oddball,ok,,24,1
L541,oddball,ok,,22,3
L542,oddball,ok,,25,0
L543,oddball,ok,,24,1
L545,oddball,ok,,24,1
L546,oddball,ok,,23,2
L547,oddball,ok,,24,0
L548,oddball,ok,,24,0
L549,oddball,ok,,22,3
L55,oddball,ok,,25,0
L550,oddball,ok,,23,2
L553,oddball,ok,,20,5
L554,oddball,ok,,21,3
L555,oddball,ok,,25,0
L556,oddball,ok,,25,0
L557,oddball,ok,,24,1
L558,oddball,ok,,23,2
L559,oddball,ok,,25,0
L56,oddball,ok,,22,3
L560,oddball,ok,,22,0
L562,oddball,ok,,24,0
L563,oddball,ok,,25,0
L564,oddball,ok,,23,2
L565,oddball,ok,,21,4
L566,oddball,ok,,21,3
L568,oddball,ok,,23,2
L569,oddball,ok,,20,5
L57,oddball,ok,,24,0
L571,oddball,ok,,23,2
L573,oddball,ok,,24,0
L574,oddball,ok,,24,0
L575,oddball,ok,,22,3
L576,oddball,ok,,25,0
L577,oddball,ok,,24,1
L578,oddball,ok,,24,1
L579,oddball,ok,,25,0
L58,oddball,ok,,22,0
L580,oddball,ok,,23,0
L581,oddball,ok,,25,0
L582,oddball,ok,,24,1
L583,oddball,ok,,21,3
L584,oddball,ok,,21,4
L585,oddball,ok,,19,6
L586,oddball,ok,,25,0
L587,oddball,ok,,17,3
L588,oddball,ok,,25,0
L589,oddball,ok,,21,3
L59,oddball,ok,,25,0
L590,oddball,ok,,21,4
L591,oddball,ok,,25,0
L592,oddball,ok,,24,1
L595,oddball,ok,,24,0
L596,oddball,ok,,25,0
L597,oddball,ok,,25,0
L598,oddball,ok,,25,0
L599,oddball,ok,,25,0
L6,oddball,ok,,24,1
L60,oddball,ok,,21,3
L600,oddball,ok,,23,1
L601,oddball,ok,,23,2
L603,oddball,ok,,23,0
L604,oddball,ok,,23,2
L605,oddball,ok,,25,0
L607,oddball,ok,,23,1
L61,oddball,ok,,23,0
L610,oddball,ok,,23,1
L611,oddball,ok,,24,1
L612,oddball,ok,,25,0
L613,oddball,ok,,18,6
L615,oddball,ok,,19,6
L616,oddball,ok,,24,0
L617,oddball,ok,,25,0
L618,oddball,ok,,20,4
L619,oddball,ok,,25,0
L62,oddball,ok,,18,2
L620,oddball,ok,,23,0
L621,oddball,ok,,22,2
L622,oddball,ok,,25,0
L623,oddball,ok,,25,0
L624,oddball,ok,,16,9
L625,oddball,ok,,23,1
L626,oddball,ok,,24,0
L627,oddball,ok,,25,0
L628,oddball,ok,,25,0
L629,oddball,ok,,25,0
L63,oddball,ok,,21,4
L630,oddball,ok,,24,1
L631,oddball,ok,,23,2
L632,oddball,ok,,25,0
L633,oddball,ok,,24,0
L634,oddball,ok,,25,0
L635,oddball,ok,,24,1
L636,oddball,ok,,24,1
L637,oddball,ok,,25,0
L638,oddball,ok,,25,0
L64,oddball,ok,,23,2
L640,oddball,ok,,23,2
L641,oddball,ok,,24,1
L642,oddball,ok,,25,0
L643,oddball,ok,,25,0
L644,oddball,ok,,25,0
L646,oddball,ok,,25,0
L647,oddball,ok,,25,0
L648,oddball,ok,,21,3
L65,oddball,ok,,25,0
L650,oddball,ok,,25,0
L66,oddball,ok,,24,0
L660,oddball,ok,,23,1
L662,oddball,ok,,20,4
L665,oddball,ok,,23,0
L67,oddball,ok,,21,2
L672,oddball,ok,,22,3
L674,oddball,ok,,25,0
L675,oddball,ok,,21,3
L676,oddball,ok,,23,2
L677,oddball,ok,,18,6
L68,oddball,ok,,24,0
L680,oddball,ok,,21,4
L681,oddball,ok,,22,3
L682,oddball,ok,,25,0
L686,oddball,ok,,20,4
L688,oddball,ok,,24,0
L689,oddball,ok,,25,0
L69,oddball,ok,,25,0
L690,oddball,ok,,24,1
L696,oddball,ok,,23,2
L697,oddball,ok,,22,0
L698,oddball,ok,,25,0
L699,oddball,ok,,23,1
L7,oddball,ok,,8,16
L70,oddball,ok,,25,0
L700,oddball,ok,,25,0
L701,oddball,ok,,24,0
L702,oddball,ok,,18,6
L703,oddball,ok,,9,16
L704,oddball,ok,,21,2
L705,oddball,ok,,25,0
L706,oddball,ok,,25,0
L707,oddball,ok,,17,8
L708,oddball,ok,,24,1
L709,oddball,ok,,24,1
L71,oddball,ok,,25,0
L710,oddball,ok,,23,0
L711,oddball,ok,,22,2
L712,oddball,ok,,21,3
L713,oddball,ok,,25,0
L714,oddball,ok,,20,3
L716,oddball,ok,,25,0
L717,oddball,ok,,25,0
L718,oddball,ok,,25,0
L719,oddball,ok,,25,0
L72,oddball,ok,,23,1
L720,oddball,ok,,24,1
L721,oddball,ok,,24,1
L722,oddball,ok,,24,0
L723,oddball,ok,,25,0
L724,oddball,ok,,19,3
L725,oddball,ok,,25,0
L726,oddball,ok,,25,0
L727,oddball,ok,,22,3
L729,oddball,ok,,25,0
L73,oddball,ok,,23,1
L730,oddball,ok,,24,0
L731,oddball,ok,,24,1
L733,oddball,ok,,25,0
L734,oddball,ok,,25,0
L735,oddball,ok,,25,0
L736,oddball,ok,,22,3
L737,oddball,ok,,24,1
L739,oddball,ok,,23,1
L74,oddball,ok,,23,2
L740,oddball,ok,,24,1
L741,oddball,ok,,23,1
L742,oddball,ok,,24,1
L743,oddball,ok,,25,0
L744,oddball,ok,,21,3
L746,oddball,ok,,25,0
L747,oddball,ok,,24,0
L748,oddball,ok,,24,0
L749,oddball,ok,,20,2
L75,oddball,ok,,17,3
L750,oddball,ok,,23,0
L751,oddball,ok,,20,3
L753,oddball,ok,,25,0
L755,oddball,ok,,24,1
L756,oddball,ok,,25,0
L759,oddball,ok,,24,0
L76,oddball,ok,,24,0
L760,oddball,ok,,25,0
L761,oddball,ok,,25,0
L762,oddball,ok,,25,0
L763,oddball,ok,,22,2
L765,oddball,ok,,23,0
L766,oddball,ok,,23,1
L767,oddball,ok,,25,0
L768,oddball,ok,,23,0
L769,oddball,ok,,25,0
L772,oddball,ok,,23,2
L773,oddball,ok,,24,0
L775,oddball,ok,,25,0
L779,oddball,ok,,24,0
L78,oddball,ok,,23,1
L783,oddball,ok,,23,2
L784,oddball,ok,,24,1
L785,oddball,ok,,23,2
L786,oddball,ok,,21,2
L787,oddball,ok,,24,0
L788,oddball,ok,,24,0
L789,oddball,ok,,23,0
L79,oddball,ok,,24,0
L790,oddball,ok,,23,1
L791,oddball,ok,,24,1
L792,oddball,ok,,25,0
L793,oddball,ok,,25,0
L794,oddball,ok,,25,0
L795,oddball,ok,,25,0
L8,oddball,ok,,25,0
L80,oddball,ok,,22,3
L801,oddball,ok,,22,3
L803,oddball,ok,,23,1
L806,oddball,ok,,24,0
L807,oddball,ok,,25,0
L808,oddball,ok,,18,6
L810,oddball,ok,,25,0
L814,oddball,ok,,24,1
L815,oddball,ok,,20,0
L816,oddball,ok,,24,1
L817,oddball,ok,,25,0
L818,oddball,ok,,15,10
L819,oddball,ok,,22,1
L82,oddball,ok,,24,1
L820,oddball,ok,,23,0
L821,oddball,ok,,21,1
L823,oddball,ok,,23,1
L824,oddball,ok,,22,1
L826,oddball,ok,,20,4
L827,oddball,ok,,23,2
L828,oddball,ok,,20,0
L83,oddball,ok,,16,0
L832,oddball,ok,,19,5
L834,oddball,ok,,24,0
L835,oddball,ok,,23,1
L838,oddball,ok,,20,4
L839,oddball,ok,,24,0
L84,oddball,ok,,23,2
L845,oddball,ok,,23,2
L846,oddball,ok,,24,0
L848,oddball,ok,,25,0
L849,oddball,ok,,11,13
L85,oddball,ok,,25,0
L850,oddball,ok,,21,4
L851,oddball,ok,,22,3
L852,oddball,ok,,11,12
L853,oddball,ok,,22,3
L854,oddball,ok,,25,0
L855,oddball,ok,,25,0
L856,oddball,ok,,23,2
L857,oddball,ok,,25,0
L858,oddball,ok,,25,0
L859,oddball,ok,,25,0
L86,oddball,ok,,20,0
L861,oddball,ok,,22,2
L863,oddball,ok,,24,0
L867,oddball,ok,,25,0
L869,oddball,ok,,24,1
L87,oddball,ok,,24,0
L871,oddball,ok,,25,0
L88,oddball,ok,,24,1
L89,oddball,ok,,24,0
L9,oddball,ok,,25,0
L90,oddball,ok,,22,3
L91,oddball,ok,,19,6
L92,oddball,ok,,14,1
L94,oddball,ok,,22,1
L95,oddball,ok,,24,0
L96,oddball,ok,,24,1
L97,oddball,ok,,24,1
L98,oddball,ok,,17,5
L99,oddball,ok,,25,0
