cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,pca_used,pca_n_components,pca_explained_variance_ratio_sum,visual_branch_feature_count,nonvisual_branch_feature_count
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,hist_gradient_boosting,20260908,1,4,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,logistic_regression,20260908,2,0,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,logistic_regression,20260908,2,1,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,logistic_regression,20260908,2,2,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,logistic_regression,20260908,2,3,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,logistic_regression,20260908,2,4,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,random_forest,20260908,2,0,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,random_forest,20260908,2,1,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,random_forest,20260908,2,2,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,random_forest,20260908,2,3,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,random_forest,20260908,2,4,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,hist_gradient_boosting,20260908,2,0,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,hist_gradient_boosting,20260908,2,1,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,hist_gradient_boosting,20260908,2,2,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,hist_gradient_boosting,20260908,2,3,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,hist_gradient_boosting,20260908,2,4,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,logistic_regression,20260908,4,0,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,logistic_regression,20260908,4,1,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,logistic_regression,20260908,4,2,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,logistic_regression,20260908,4,3,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,logistic_regression,20260908,4,4,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,random_forest,20260908,4,0,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,random_forest,20260908,4,1,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,random_forest,20260908,4,2,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,random_forest,20260908,4,3,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,random_forest,20260908,4,4,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,hist_gradient_boosting,20260908,4,0,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,hist_gradient_boosting,20260908,4,1,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,hist_gradient_boosting,20260908,4,2,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,hist_gradient_boosting,20260908,4,3,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,hist_gradient_boosting,20260908,4,4,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,8,0,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,8,1,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,8,2,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,8,3,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,8,4,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,8,0,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,8,1,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,8,2,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,8,3,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,8,4,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,8,0,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,8,1,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,8,2,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,8,3,0,0,,0,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,8,4,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,logistic_regression,20260908,17,0,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,logistic_regression,20260908,17,1,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,logistic_regression,20260908,17,2,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,logistic_regression,20260908,17,3,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,logistic_regression,20260908,17,4,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,random_forest,20260908,17,0,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,random_forest,20260908,17,1,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,random_forest,20260908,17,2,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,random_forest,20260908,17,3,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,random_forest,20260908,17,4,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,hist_gradient_boosting,20260908,17,0,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,hist_gradient_boosting,20260908,17,1,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,hist_gradient_boosting,20260908,17,2,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,hist_gradient_boosting,20260908,17,3,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,hist_gradient_boosting,20260908,17,4,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,logistic_regression,20260908,1,0,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,logistic_regression,20260908,1,1,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,logistic_regression,20260908,1,2,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,logistic_regression,20260908,1,3,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,logistic_regression,20260908,1,4,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,random_forest,20260908,1,0,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,random_forest,20260908,1,1,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,random_forest,20260908,1,2,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,random_forest,20260908,1,3,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,random_forest,20260908,1,4,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,hist_gradient_boosting,20260908,1,0,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,hist_gradient_boosting,20260908,1,1,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,hist_gradient_boosting,20260908,1,2,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,hist_gradient_boosting,20260908,1,3,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,hist_gradient_boosting,20260908,1,4,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,logistic_regression,20260908,2,0,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,logistic_regression,20260908,2,1,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,logistic_regression,20260908,2,2,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,logistic_regression,20260908,2,3,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,logistic_regression,20260908,2,4,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,random_forest,20260908,2,0,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,random_forest,20260908,2,1,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,random_forest,20260908,2,2,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,random_forest,20260908,2,3,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,random_forest,20260908,2,4,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,hist_gradient_boosting,20260908,2,0,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,hist_gradient_boosting,20260908,2,1,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,hist_gradient_boosting,20260908,2,2,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,hist_gradient_boosting,20260908,2,3,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,hist_gradient_boosting,20260908,2,4,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,logistic_regression,20260908,3,0,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,logistic_regression,20260908,3,1,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,logistic_regression,20260908,3,2,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,logistic_regression,20260908,3,3,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,logistic_regression,20260908,3,4,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,random_forest,20260908,3,0,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,random_forest,20260908,3,1,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,random_forest,20260908,3,2,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,random_forest,20260908,3,3,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,random_forest,20260908,3,4,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,hist_gradient_boosting,20260908,3,0,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,hist_gradient_boosting,20260908,3,1,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,hist_gradient_boosting,20260908,3,2,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,hist_gradient_boosting,20260908,3,3,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,hist_gradient_boosting,20260908,3,4,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,logistic_regression,20260908,1,0,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,logistic_regression,20260908,1,1,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,logistic_regression,20260908,1,2,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,logistic_regression,20260908,1,3,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,logistic_regression,20260908,1,4,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,random_forest,20260908,1,0,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,random_forest,20260908,1,1,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,random_forest,20260908,1,2,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,random_forest,20260908,1,3,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,random_forest,20260908,1,4,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,hist_gradient_boosting,20260908,1,0,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,hist_gradient_boosting,20260908,1,1,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,hist_gradient_boosting,20260908,1,2,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,hist_gradient_boosting,20260908,1,3,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,fnirs_device_only,hist_gradient_boosting,20260908,1,4,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,logistic_regression,20260908,20,0,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,logistic_regression,20260908,20,1,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,logistic_regression,20260908,20,2,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,logistic_regression,20260908,20,3,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,logistic_regression,20260908,20,4,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,random_forest,20260908,20,0,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,random_forest,20260908,20,1,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,random_forest,20260908,20,2,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,random_forest,20260908,20,3,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,random_forest,20260908,20,4,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,hist_gradient_boosting,20260908,20,0,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,hist_gradient_boosting,20260908,20,1,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,hist_gradient_boosting,20260908,20,2,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,hist_gradient_boosting,20260908,20,3,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc_demographics,hist_gradient_boosting,20260908,20,4,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,logistic_regression,20260908,1,0,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,logistic_regression,20260908,1,1,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,logistic_regression,20260908,1,2,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,logistic_regression,20260908,1,3,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,logistic_regression,20260908,1,4,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,random_forest,20260908,1,0,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,random_forest,20260908,1,1,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,random_forest,20260908,1,2,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,random_forest,20260908,1,3,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,random_forest,20260908,1,4,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,hist_gradient_boosting,20260908,1,0,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,hist_gradient_boosting,20260908,1,1,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,hist_gradient_boosting,20260908,1,2,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,hist_gradient_boosting,20260908,1,3,0,0,,0,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,grade_only,hist_gradient_boosting,20260908,1,4,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,logistic_regression,20260908,2,0,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,logistic_regression,20260908,2,1,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,logistic_regression,20260908,2,2,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,logistic_regression,20260908,2,3,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,logistic_regression,20260908,2,4,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,random_forest,20260908,2,0,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,random_forest,20260908,2,1,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,random_forest,20260908,2,2,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,random_forest,20260908,2,3,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,random_forest,20260908,2,4,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,hist_gradient_boosting,20260908,2,0,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,hist_gradient_boosting,20260908,2,1,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,hist_gradient_boosting,20260908,2,2,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,hist_gradient_boosting,20260908,2,3,0,0,,0,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_grade,hist_gradient_boosting,20260908,2,4,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,logistic_regression,20260908,4,0,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,logistic_regression,20260908,4,1,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,logistic_regression,20260908,4,2,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,logistic_regression,20260908,4,3,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,logistic_regression,20260908,4,4,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,random_forest,20260908,4,0,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,random_forest,20260908,4,1,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,random_forest,20260908,4,2,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,random_forest,20260908,4,3,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,random_forest,20260908,4,4,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,hist_gradient_boosting,20260908,4,0,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,hist_gradient_boosting,20260908,4,1,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,hist_gradient_boosting,20260908,4,2,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,hist_gradient_boosting,20260908,4,3,0,0,,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade_group,hist_gradient_boosting,20260908,4,4,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,logistic_regression,20260908,7,0,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,logistic_regression,20260908,7,1,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,logistic_regression,20260908,7,2,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,logistic_regression,20260908,7,3,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,logistic_regression,20260908,7,4,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,random_forest,20260908,7,0,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,random_forest,20260908,7,1,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,random_forest,20260908,7,2,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,random_forest,20260908,7,3,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,random_forest,20260908,7,4,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,hist_gradient_boosting,20260908,7,0,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,hist_gradient_boosting,20260908,7,1,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,hist_gradient_boosting,20260908,7,2,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,hist_gradient_boosting,20260908,7,3,0,0,,0,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,hist_gradient_boosting,20260908,7,4,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,logistic_regression,20260908,3,0,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,logistic_regression,20260908,3,1,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,logistic_regression,20260908,3,2,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,logistic_regression,20260908,3,3,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,logistic_regression,20260908,3,4,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,random_forest,20260908,3,0,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,random_forest,20260908,3,1,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,random_forest,20260908,3,2,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,random_forest,20260908,3,3,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,random_forest,20260908,3,4,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,hist_gradient_boosting,20260908,3,0,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,hist_gradient_boosting,20260908,3,1,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,hist_gradient_boosting,20260908,3,2,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,hist_gradient_boosting,20260908,3,3,0,0,,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,demographics,hist_gradient_boosting,20260908,3,4,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal,logistic_regression,20260908,66,0,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal,logistic_regression,20260908,66,1,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal,logistic_regression,20260908,66,2,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal,logistic_regression,20260908,66,3,0,0,,0,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal,logistic_regression,20260908,66,4,0,0,,0,0
