cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,threshold_type,metric,ci_low,ci_high,n_bootstrap
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,inner_cv,accuracy,0.5403141361256545,0.5989528795811518,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,inner_cv,positive_prediction_rate,0.39369109947643977,0.45549738219895286,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,fixed_0_5,auroc,0.5301740573374072,0.6092054018315917,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,fixed_0_5,auprc,0.32668856995841555,0.4171347921796508,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,fixed_0_5,brier_score,0.24080984782335554,0.2539842999774555,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,fixed_0_5,ece,0.14994909465703665,0.20875349084861375,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,fixed_0_5,balanced_accuracy,0.5125176918195492,0.5825231474350953,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,fixed_0_5,macro_f1,0.4980321471070787,0.5625408230894368,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,fixed_0_5,sensitivity,0.4789399767967271,0.5926014957264957,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,fixed_0_5,specificity,0.5183535504927057,0.5957512174396182,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,fixed_0_5,accuracy,0.518324607329843,0.5821989528795811,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,fixed_0_5,positive_prediction_rate,0.4408376963350785,0.5057591623036649,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,inner_cv,auroc,0.5301740573374072,0.6092054018315917,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,inner_cv,auprc,0.32668856995841555,0.4171347921796508,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,inner_cv,brier_score,0.24080984782335554,0.2539842999774555,1000
